test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
11,0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,51.0,26.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,2.0,3.0,0.61,0.39
11,1,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,7.0,2.0,0.0,9.0,0.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.51,0.49
11,2,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,50.0,1.0,3.0,9.0,18.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.54,0.46
11,3,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,15.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.51,0.49
11,4,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,14.0,1.0,3.0,9.0,2.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.56,0.44
11,5,1.0,0.0,1.0,1.0,3.0,2.0,4.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.51,0.49
11,6,1.0,0.0,1.0,1.0,3.0,2.0,0.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,2.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.62,0.38
11,7,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,68.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.55,0.45
11,8,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,5.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.55,0.45
11,9,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,42.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.52,0.48
