test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
11,0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,122.0,0.0,4.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,2.0,3.0,0.57,0.43
11,1,2.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,2.0,0.0,3.0,0.58,0.42
11,2,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,42.0,0.0,2.0,0.0,9.0,1.0,1.0,16.0,0.0,0.4,0.0,3.0,1.0,3.0,0.58,0.42
11,3,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,33.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.58,0.42
11,4,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,1.0,3.0,0.0,3.0,0.51,0.49
11,5,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,2.0,0.4,0.0,3.0,1.0,3.0,0.54,0.46
11,6,1.0,0.0,1.0,5.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,1.0,2.0,3.0,0.56,0.44
11,7,11.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.52,0.48
11,8,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.61,0.39
11,9,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,53.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.58,0.42
11,10,1.0,0.0,1.0,1.0,3.0,2.0,2.0,323.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,1.0,2.0,3.0,0.54,0.46
11,11,0.0,0.0,1.0,1.0,15.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.53,0.47
11,12,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,89.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.58,0.42
11,13,1.0,0.0,1.0,1.0,3.0,2.0,5.0,51.0,1.0,1.0,3.0,63.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.58,0.42
11,14,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,26.0,1.0,3.0,9.0,6.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.52,0.48
11,15,1.0,10.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,0.54,0.46
11,16,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.65,0.35
11,17,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,22.0,1.0,3.0,9.0,0.0,2.0,230.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.53,0.47
11,18,1.0,0.0,1.0,1.0,30.0,2.0,2.0,51.0,1.0,1.0,3.0,111.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,1.1,0.0,3.0,3.0,3.0,0.54,0.46
11,19,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,18.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.55,0.45
11,20,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,2.0,0.56,0.44
11,21,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,26.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.52,0.48
11,22,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.8,0.0,3.0,1.0,3.0,0.61,0.39
11,23,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,3.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.51,0.49
11,24,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,42.0,1.0,1.0,12.0,0.0,0.4,0.0,3.0,1.0,3.0,0.51,0.49
11,25,6.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.52,0.48
11,26,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,2.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,5.0,0.53,0.47
11,27,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,63.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.61,0.39
11,28,1.0,0.0,1.0,1.0,3.0,7.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.52,0.48
11,29,1.0,0.0,1.0,1.0,36.0,2.0,2.0,538.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.51,0.49
11,30,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,266.0,42.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.51,0.49
11,31,1.0,0.0,1.0,3.0,20.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.53,0.47
11,32,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,53.0,0.0,2.0,60.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.55,0.45
11,33,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,0.73,0.27
11,34,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.2,0.0,3.0,0.0,0.0,0.53,0.47
11,35,1.0,0.0,1.0,1.0,3.0,2.0,2.0,144.0,15.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.54,0.46
11,36,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,45.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.6,0.0,3.0,1.0,3.0,0.72,0.28
11,37,1.0,0.0,1.0,1.0,3.0,2.0,0.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.69,0.31
11,38,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,1.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,1.0,1.0,3.0,0.62,0.38
11,39,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,15.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.54,0.46
11,40,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,3.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.54,0.46
11,41,1.0,0.0,1.0,1.0,3.0,11.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,2.0,3.0,0.0,3.0,0.51,0.49
11,42,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,23.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,18.0,0.0,0.4,0.0,3.0,1.0,3.0,0.51,0.49
11,43,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,1.0,3.0,1.0,3.0,0.55,0.45
11,44,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,101.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,2.0,2.0,3.0,0.64,0.36
11,45,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,5.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.51,0.49
11,46,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,13.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,5.0,0.56,0.44
