Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.65 & 5.99 < Added_lines <= 6.66,0.14216,1.0,1.46763
0.665 < MAJOR_LINE <= 1.07 & 0.992 < CountOutput_Min <= 1.138 & 5.99 < Added_lines <= 6.66,0.08529,1.0,1.46763
AvgEssential <= 0.71 & 5.99 < Added_lines <= 6.66,0.07108,1.0,1.46763
0.49 < MaxInheritanceTree <= 1.12 & -0.2 < CountDeclMethodPrivate <= 0.31,0.06716,1.0,1.46763
-0.1 < AvgLineBlank <= 1.08 & 5.99 < Added_lines <= 6.66,0.20686,0.99763,1.46415
MAJOR_LINE <= 0.03 & 5.99 < Added_lines <= 6.66,0.18088,0.99729,1.46365
RatioCommentToCode > 2.44 & 5.99 < Added_lines <= 6.66,0.13971,0.99649,1.46248
CountInput_Mean <= 1.56 & 5.99 < Added_lines <= 6.66,0.13873,0.99647,1.46244
-0.2 < CountDeclMethodPrivate <= 0.31 & -0.4 < CountDeclClassVariable <= 0.17 & -0.192 < CountDeclMethodDefault <= 0.01,0.13039,0.99624,1.46211
-0.5 < CountDeclInstanceVariable <= 0.72 & 0.992 < CountOutput_Min <= 1.138 & 0.952 < CountDeclClass <= 1.014,0.0848,0.99422,1.45914
