Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 36.5 & 1 < Added_lines <= 26.5,0.05098,0.91346,2.27251
2.5 < AvgLineComment <= 4.8 & -0.11 < CountInput_Min <= 0.345 & -0.25 < CountDeclClassMethod <= 0.145,0.05392,0.9,2.23902
0.956 < OWN_LINE <= 0.9865 & 0.885 < MaxInheritanceTree <= 1.2 & 0.97 < AvgEssential <= 1.118,0.06422,0.87023,2.16496
9.3 < CountDeclMethodPublic <= 15.4 & -0.11 < CountInput_Min <= 0.345 & -0.245 < CountClassDerived <= 0.06,0.06373,0.86923,2.16248
-0.11 < CountInput_Min <= 0.345 & -0.29 < CountDeclMethodDefault <= 0.29 & -0.25 < CountDeclClassMethod <= 0.145 & 0.97 < AvgEssential <= 1.118,0.05931,0.85124,2.11772
1.58 < CountInput_Mean <= 3.16 & 1 < Added_lines <= 26.5,0.0848,0.84971,2.11392
Added_lines <= 1,0.11373,0.84052,2.09104
57 < PercentLackOfCohesion <= 79 & 0.956 < OWN_LINE <= 0.9865 & -0.11 < CountInput_Min <= 0.345,0.04804,0.83673,2.08163
57 < PercentLackOfCohesion <= 79 & -0.11 < CountInput_Min <= 0.345 & -0.275 < CountDeclMethodProtected <= 0.005,0.05098,0.83654,2.08114
0.81 < MAJOR_LINE <= 1.185 & 1 < Added_lines <= 26.5,0.10343,0.82938,2.06335
