Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 32 & -17.2 < Added_lines <= 9.2,0.125,0.99216,2.03417
MAJOR_LINE <= 0.065 & -17.2 < Added_lines <= 9.2,0.13431,0.98905,2.0278
1 < MaxInheritanceTree <= 1.54 & MAJOR_LINE <= 0.065,0.03137,0.98438,2.01822
CountClassCoupled <= 0.75 & -17.2 < Added_lines <= 9.2,0.10441,0.98122,2.01175
0.065 < MAJOR_LINE <= 0.76 & -17.2 < Added_lines <= 9.2,0.09853,0.9801,2.00945
CountDeclInstanceVariable <= -0.2 & -17.2 < Added_lines <= 9.2,0.05931,0.97521,1.99942
CountDeclMethodPublic <= 1.3 & -17.2 < Added_lines <= 9.2,0.09608,0.97449,1.99795
MaxInheritanceTree <= 1 & -0.225 < CountDeclMethodDefault <= 0.21 & -0.125 < CountDeclMethodProtected <= 0.15,0.04657,0.96842,1.98551
PercentLackOfCohesion <= 2 & MaxInheritanceTree <= 1,0.08333,0.96471,1.97789
RatioCommentToCode > 2.09 & -17.2 < Added_lines <= 9.2,0.12255,0.964,1.97644
