Antecedent,Antecedent Coverage %,Confidence,Lift
-0.08 < AvgLineBlank <= 0.53 & -1.65 < CountDeclClassVariable <= 0.55 & -6.4 < Added_lines <= 9.4,0.0701,0.99301,1.93295
CountClassCoupled <= 0.65 & -6.4 < Added_lines <= 9.4,0.0951,0.97423,1.8964
0.65 < CountClassCoupled <= 2.9 & -6.4 < Added_lines <= 9.4,0.09608,0.95918,1.86711
-0.85 < CountDeclMethodDefault <= 0.23 & -6.4 < Added_lines <= 9.4 & 0.99 < CountDeclClass <= 1.061,0.14265,0.95876,1.86629
CountClassCoupled <= 0.65 & -0.66 < CountDeclMethodPrivate <= 0.46 & -0.075 < MINOR_COMMIT <= 0.041,0.06863,0.95714,1.86314
CountInput_Mean <= 0.92 & -6.4 < Added_lines <= 9.4,0.07255,0.9527,1.8545
PercentLackOfCohesion <= 5.5 & -6.4 < Added_lines <= 9.4,0.09216,0.95213,1.85338
CountClassBase > 1.714 & -0.66 < CountDeclMethodPrivate <= 0.46,0.0598,0.95082,1.85083
MAJOR_LINE <= 0 & -6.4 < Added_lines <= 9.4,0.13431,0.94161,1.8329
0.92 < CountInput_Mean <= 2.78 & -6.4 < Added_lines <= 9.4,0.11471,0.93162,1.81347
