test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,17.0,7.0,1.0,1.0,0.0,2.0,18.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,13.0,0.0,0.0,0.5,1.0,2.0,0.5697797941638192,0.43022020583618076
59,1,17.0,7.0,8.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,13.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.5597492991613953,0.4402507008386047
59,2,5.0,7.0,1.0,1.0,0.0,2.0,12.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6551422165962684,0.34485778340373163
59,3,17.0,7.0,1.0,1.0,0.0,2.0,6.0,954.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.5997783826964767,0.4002216173035233
59,4,17.0,7.0,1.0,1.0,0.0,2.0,7.0,417.0,25.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6063773333130218,0.39362266668697815
59,5,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,12.0,32.0,37.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6612620978485086,0.33873790215149135
59,6,17.0,7.0,1.0,1.0,0.0,2.0,6.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,5.0,0.7021856965132931,0.29781430348670684
59,7,17.0,7.0,3.0,1.0,0.0,2.0,7.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6233347280860283,0.3766652719139717
59,8,17.0,7.0,1.0,1.0,0.0,2.0,6.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,2.0,0.5,1.0,2.0,0.509661451763094,0.4903385482369061
59,9,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,87.0,150.0,0.0,3.0,19.0,85.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.5571060908961389,0.4428939091038611
59,10,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,12.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,7.0,0.0,0.0,0.5,1.0,2.0,0.8334092650469451,0.16659073495305482
59,11,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,30.0,32.0,150.0,0.0,3.0,1793.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.514232314219122,0.48576768578087803
59,12,17.0,7.0,1.0,1.0,0.0,2.0,11.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,3.0,2.0,0.5005029342856318,0.4994970657143683
59,13,17.0,7.0,1.0,1.0,0.0,2.0,13.0,417.0,26.0,2.0,30.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6063773333130218,0.39362266668697815
59,14,17.0,7.0,1.0,19.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,37.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.5974717917315551,0.4025282082684449
59,15,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,29.0,32.0,150.0,0.0,3.0,1354.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.514232314219122,0.48576768578087803
59,16,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,13.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.5905604625233845,0.4094395374766155
59,17,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,8.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,12.0,0.6168949856498631,0.38310501435013683
59,18,17.0,7.0,1.0,1.0,0.0,2.0,1.0,55.0,0.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.5338526140286342,0.4661473859713658
59,19,17.0,7.0,1.0,0.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,110.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.5403026703755386,0.4596973296244614
59,20,17.0,7.0,1.0,1.0,0.0,2.0,13.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,61.0,0.0,0.5,1.0,2.0,0.6338577862386265,0.3661422137613735
59,21,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,16.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,20.0,0.0,0.0,0.5,1.0,2.0,0.538075714560974,0.461924285439026
59,22,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,25.0,32.0,150.0,0.0,3.0,19.0,94.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.7740081667807492,0.22599183321925076
59,23,17.0,103.0,1.0,1.0,0.0,2.0,9.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6063773333130218,0.39362266668697815
59,24,17.0,7.0,1.0,1.0,0.0,2.0,3.0,417.0,26.0,2.0,32.0,150.0,13.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.5975916958024701,0.4024083041975299
59,25,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,0.0,0.0,2.19318181818182,26.0,0.0,0.0,0.5,1.0,2.0,0.710920105415331,0.289079894584669
59,26,17.0,7.0,1.0,1.0,0.0,2.0,10.0,417.0,42.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6063773333130218,0.39362266668697815
59,27,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,8.0,3.0,19.0,59.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.5154987735151726,0.48450122648482746
59,28,17.0,7.0,1.0,32.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,91.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.5438175716332958,0.45618242836670414
59,29,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,4.0,2.0,32.0,22.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6626629890814189,0.33733701091858115
