test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,17.0,7.0,1.0,1.0,0.0,2.0,9.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6063773333130218,0.39362266668697815
59,1,17.0,7.0,1.0,1.0,0.0,2.0,24.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6063773333130218,0.39362266668697815
59,2,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,28.0,100.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.7910887867763818,0.20891121322361822
59,3,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,78.0,0.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6661907462857886,0.3338092537142114
59,4,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,55.0,150.0,0.0,3.0,19.0,48.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.573696154421913,0.4263038455780869
59,5,17.0,7.0,1.0,1.0,14.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,93.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6058881395099178,0.3941118604900821
59,6,17.0,7.0,4.0,1.0,0.0,2.0,19.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6233347280860283,0.3766652719139717
59,7,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,27.0,32.0,150.0,0.0,3.0,19.0,70.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.7740081667807492,0.22599183321925076
59,8,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,31.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,6.0,0.558199593060496,0.44180040693950395
59,9,17.0,7.0,1.0,1.0,0.0,2.0,14.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6063773333130218,0.39362266668697815
