test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,26.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,1.0,12.0,0.6658309675867917,0.33416903241320833
59,1,3.0,0.0,1.0,1.0,9.0,3.0,2.0,386.0,18.0,10.0,23.0,89.0,0.0,3.0,1314.0,22.0,2.0,0.0,3.09803921568627,1.0,1.0,0.0,0.8,4.0,1.0,0.5470240476335169,0.4529759523664832
106,0,15.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,8.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,5.0,7.0,0.7227663779970193,0.2772336220029808
106,1,4.0,0.0,2.0,0.0,0.0,6.0,3.0,178.0,2.0,0.0,9.0,9.0,2.0,5.0,2.0,20.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,1.0,5.0,0.6026086023087339,0.3973913976912661
106,2,0.0,0.0,1.0,1.0,1.0,6.0,2.0,178.0,3.0,5.0,4.0,22.0,0.0,2.0,0.0,21.0,2.0,1.0,4.03703703703704,11.0,1.0,0.0,1.0,5.0,5.0,0.6132656959867981,0.3867343040132019
117,0,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,10.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,3.0,1.0,0.6026573413492196,0.3973426586507804
160,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,40.0,101.0,0.0,4.0,2.0,28.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,1.0,1.0,0.0,0.6942507880210521,0.3057492119789479
160,1,1.0,3.0,1.0,1.0,0.0,0.0,2.0,82.0,5.0,33.0,37.0,82.0,0.0,3.0,2.0,28.0,4.0,0.0,3.12745098039216,0.0,1.0,0.0,0.333333333333333,6.0,1.0,0.6866519793320572,0.31334802066794276
160,2,2.0,0.0,1.0,0.0,0.0,1.0,1.0,164.0,13.0,4.0,25.0,91.0,0.0,3.0,0.0,17.0,2.0,0.0,2.03092783505155,1.0,1.0,0.0,0.5,3.0,1.0,0.6974870103168447,0.3025129896831553
160,3,10.0,0.0,1.0,6.0,0.0,1.0,3.0,99.0,3.0,10.0,25.0,51.0,0.0,5.0,0.0,22.0,2.0,0.0,4.12676056338028,25.0,1.0,0.0,0.428571428571429,4.0,2.0,0.6910943460566672,0.30890565394333275
204,0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,76.0,3.0,8.0,8.0,10.0,0.0,2.0,0.0,18.0,5.0,0.0,4.36363636363636,0.0,1.0,0.0,1.0,7.0,5.0,0.5038426927169245,0.4961573072830755
204,1,2.0,0.0,1.0,1.0,0.0,2.0,4.0,75.0,1.0,18.0,9.0,10.0,1.0,3.0,0.0,18.0,1.0,1.0,5.89473684210526,25.0,1.0,0.0,0.833333333333333,2.0,4.0,0.5407965239217813,0.45920347607821865
205,0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,50.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,0.0,3.0,0.0,2.75,1.0,1.0,0.0,1.0,2.0,5.0,0.778602139967415,0.22139786003258494
205,1,0.0,0.0,1.0,12.0,0.0,0.0,2.0,45.0,1.0,0.0,18.0,36.0,0.0,1.0,0.0,22.0,2.0,1.0,2.83333333333333,1.0,1.0,0.0,1.0,3.0,5.0,0.5830482336443557,0.4169517663556443
212,0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,1453.0,1.0,2.0,8.0,25.0,0.0,3.0,0.0,9.0,2.0,0.0,1.55555555555556,1.0,1.0,0.0,1.0,5.0,1.0,0.9381404831877106,0.061859516812289385
212,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,11.0,26.0,0.0,6.0,0.0,10.0,1.0,0.0,4.9,1.0,1.0,1.0,0.0,4.0,1.0,0.7999258874719837,0.20007411252801635
624,0,1.0,2.0,1.0,41.0,0.0,8.0,1.0,1598.0,1.0,11.0,7.0,181.0,0.0,3.0,27.0,24.0,2.0,0.0,3.57435897435897,0.0,1.0,0.0,0.545454545454545,4.0,9.0,0.5654669032241814,0.43453309677581864
624,1,3.0,0.0,2.0,2.0,32.0,5.0,3.0,495.0,4.0,0.0,4.0,78.0,0.0,2.0,0.0,11.0,2.0,0.0,3.39506172839506,0.0,1.0,0.0,0.4,4.0,7.0,0.7122588744023325,0.2877411255976675
807,0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,62.0,1.0,1.0,8.0,20.0,1.0,4.0,2144.0,14.0,1.0,0.0,2.89655172413793,0.0,1.0,0.0,0.5,4.0,4.0,0.6760212162876328,0.3239787837123672
3061,0,4.0,0.0,1.0,1.0,0.0,5.0,5.0,111.0,1.0,0.0,12.0,11.0,7.0,2.0,0.0,11.0,2.0,2.0,7.8,1.0,1.0,0.0,0.571428571428571,4.0,3.0,0.5121529083213732,0.4878470916786269
3061,1,6.0,0.0,2.0,3.0,0.0,5.0,4.0,114.0,1.0,2.0,4.0,10.0,21.0,3.0,0.0,9.0,1.0,1.0,6.16666666666667,1.0,1.0,0.0,1.0,2.0,2.0,0.5024596589540994,0.4975403410459006
3216,0,6.0,0.0,1.0,4.0,0.0,1.0,14.0,44.0,21.0,0.0,2.0,38.0,0.0,4.0,0.0,9.0,2.0,0.0,5.65909090909091,1.0,1.0,0.0,0.5,5.0,2.0,0.5579247583753499,0.4420752416246501
3399,0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,82.0,5.0,16.0,37.0,82.0,0.0,3.0,2.0,28.0,4.0,0.0,3.12745098039216,0.0,873.0,0.0,0.333333333333333,6.0,1.0,0.620032194478146,0.3799678055218541
3399,1,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,40.0,101.0,0.0,4.0,2.0,28.0,2.0,0.0,1.88181818181818,1.0,1.0,1.0,1.0,1.0,0.0,0.699135012075675,0.3008649879243251
