test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
42,0,0.0,1.0,1.0,7.0,0.0,1.41,0.0,68.0,1.0,0.0,4.0,2.0,6.2,1.0,3.1,1.0,1.0,0.4,0.0,255.0,0.7,0.0,1.0,1.0,0.98360246,0.016397564
42,1,7.0,2.0,2.0,2.0,0.0,0.31,0.0,87.0,2.0,2.0,19.0,2.0,4.0,0.0,5.3,1.0,1.0,1.3,0.0,292.0,0.4,0.0,4.0,9.0,0.7025464,0.29745358
52,0,0.0,1.0,0.0,0.0,0.0,0.19,0.0,77.0,2.0,0.0,18.0,1.0,4.7,1.0,6.3,2.0,1.0,0.9,0.0,0.0,1.0,0.0,1.0,0.0,0.9996431,0.00035688758
52,1,0.0,1.0,3.0,3.0,0.0,0.29,1.0,81.0,1.0,0.0,14.0,2.0,3.7,0.0,6.8,0.0,1.0,0.4,0.0,3.0,1.0,0.0,1.0,0.0,0.99171144,0.008288572
52,2,0.0,1.0,5.0,2.0,0.0,0.15,1.0,75.0,1.0,0.0,19.0,1.0,5.2,2.0,13.0,2.0,1.0,1.8,0.0,0.0,1.0,0.0,2.0,1.0,0.9882079,0.011792131
63,0,0.0,1.0,0.0,5.0,0.0,3.74,0.0,0.0,2.0,1.0,4.0,1.0,1.9,1.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9913969,0.008603074
63,1,1.0,2.0,2.0,3.0,0.0,0.76,0.0,0.0,4.0,0.0,10.0,1.0,2.7,0.0,4.8,2.0,1.0,1.1,0.0,0.0,1.0,0.0,1.0,2.0,0.8820907,0.11790931
64,0,0.0,1.0,2.0,2.0,0.0,0.3,2.0,73.0,1.0,0.0,13.0,1.0,5.0,1.0,7.0,1.0,1.0,1.0,0.0,182.0,0.7,0.0,1.0,0.0,0.9750175,0.024982499
64,1,0.0,1.0,1.0,3.0,0.0,0.31,0.0,75.0,1.0,0.0,14.0,1.0,3.6,1.0,6.9,1.0,1.0,1.2,0.0,217.0,0.6,0.0,1.0,2.0,0.9815253,0.0184747
64,2,0.0,1.0,1.0,3.0,0.0,0.31,0.0,75.0,1.0,0.0,14.0,1.0,3.6,1.0,6.9,1.0,1.0,1.2,0.0,217.0,0.6,0.0,1.0,2.0,0.9815253,0.0184747
64,3,0.0,1.0,2.0,2.0,0.0,0.3,2.0,73.0,1.0,0.0,13.0,1.0,5.0,1.0,7.0,1.0,1.0,1.0,0.0,182.0,0.7,0.0,1.0,0.0,0.9750175,0.024982499
64,4,0.0,1.0,1.0,3.0,0.0,0.31,0.0,75.0,1.0,0.0,14.0,1.0,3.6,1.0,6.9,1.0,1.0,1.2,0.0,217.0,0.6,0.0,1.0,2.0,0.9815253,0.0184747
65,0,5.0,1.0,7.0,1.0,0.0,0.09,1.0,85.0,1.0,0.0,23.0,2.0,6.1,1.0,10.5,1.0,1.0,1.9,0.0,46.0,0.2,0.0,2.0,5.0,0.6224687,0.3775313
