test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,415.0,1.0,2.0,3.0,65.0,0.0,1.0,1.0,27.0,1.0,0.0,3.1,0.0,1.0,0.0,0.6,1.0,1.0,0.9613512067421024,0.0386487932578975
106.0,0.0,2.0,0.0,3.0,0.0,13.0,11.0,4.0,183.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,18.0,1.0,0.0,5.9,1.0,1.0,0.0,0.8,1.0,3.0,0.9459515516681984,0.0540484483318016
117.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,5.0,137.0,1.0,9.0,3.0,11.0,1.0,1.0,0.0,22.0,1.0,2.0,8.2,2.0,1.0,0.0,0.0,3.0,7.0,0.7876644460433389,0.2123355539566611
160.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,75.0,1.0,9.0,40.0,74.0,0.0,3.0,1.0,34.0,6.0,1.0,1.6,1.0,1.0,0.0,1.0,4.0,4.0,0.8212877316291511,0.1787122683708488
204.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,75.0,6.0,8.0,4.0,12.0,0.0,2.0,0.0,15.0,2.0,0.0,4.2,1.0,1.0,0.0,0.5,4.0,1.0,0.7221107922210009,0.277889207778999
205.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.0,2.0,8.0,13.0,36.0,0.0,4.0,0.0,13.0,2.0,0.0,2.1,1.0,1.0,0.0,1.0,2.0,6.0,0.8687664283617758,0.1312335716382243
212.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,2.0,10.0,26.0,0.0,3.0,0.0,10.0,2.0,0.0,1.5,1.0,1.0,0.0,1.0,2.0,1.0,0.6279141073937862,0.3720858926062138
624.0,0.0,0.0,123.0,1.0,0.0,0.0,6.0,1.0,871.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,41.0,2.0,0.0,0.6,0.0,1.0,0.0,1.0,3.0,10.0,0.9696016333132024,0.0303983666867975
807.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,61.0,1.0,0.0,5.0,20.0,0.0,4.0,0.0,13.0,1.0,0.0,2.6,1.0,1.0,0.0,1.0,4.0,2.0,0.976295794185676,0.0237042058143241
3061.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0,4.0,108.0,1.0,0.0,14.0,17.0,4.0,2.0,0.0,8.0,2.0,0.0,6.6,0.0,1.0,0.0,0.8,1.0,4.0,0.727992665451378,0.272007334548622
3216.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,46.0,18.0,0.0,1.0,35.0,0.0,4.0,0.0,6.0,2.0,0.0,3.8,1.0,1.0,0.0,0.5,3.0,2.0,0.9338047059278488,0.0661952940721513
3399.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,75.0,1.0,9.0,40.0,74.0,0.0,3.0,1.0,34.0,6.0,1.0,1.6,1.0,1.0,0.0,1.0,4.0,4.0,0.8212877316291511,0.1787122683708488
3716.0,0.0,5.0,0.0,1.0,3.0,0.0,2.0,2.0,100.0,2.0,3.0,18.0,26.0,0.0,2.0,1.0,11.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,6.0,0.9571679234999544,0.0428320765000456
4195.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,36.0,3.0,2.0,16.0,48.0,0.0,3.0,0.0,16.0,2.0,0.0,2.1,1.0,1.0,0.0,0.0,4.0,5.0,0.9507402496228916,0.0492597503771084
4237.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,36.0,3.0,2.0,16.0,48.0,0.0,3.0,0.0,16.0,2.0,0.0,2.1,1.0,1.0,0.0,0.0,4.0,5.0,0.9507402496228916,0.0492597503771084
4637.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,67.0,18.0,9.0,5.0,105.0,0.0,2.0,0.0,15.0,2.0,0.0,2.9,1.0,1.0,0.0,1.0,2.0,4.0,0.9330176358620822,0.0669823641379177
5371.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,61.0,1.0,0.0,5.0,20.0,0.0,4.0,0.0,13.0,1.0,0.0,2.6,1.0,1.0,0.0,1.0,4.0,2.0,0.976295794185676,0.0237042058143241
5440.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,71.0,3.0,6.0,13.0,17.0,0.0,5.0,0.0,10.0,1.0,0.0,1.7,1.0,0.0,0.0,1.0,2.0,2.0,0.961101759019043,0.038898240980957
5525.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,32.0,3.0,1.0,14.0,28.0,0.0,4.0,0.0,6.0,2.0,0.0,2.4,1.0,1.0,0.0,0.5,1.0,1.0,0.8510672195819691,0.1489327804180309
5528.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,2.0,10.0,26.0,0.0,3.0,0.0,10.0,2.0,0.0,1.5,1.0,1.0,0.0,1.0,2.0,1.0,0.6279141073937862,0.3720858926062138
6488.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,25.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,12.0,1.0,0.0,4.6,1.0,1.0,0.0,1.0,2.0,0.0,0.9722192322719424,0.0277807677280577
6739.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,92.0,2.0,2.0,16.0,33.0,0.0,2.0,0.0,6.0,2.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.9757546574780958,0.0242453425219041
6789.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,25.0,1.0,2.0,4.0,3.0,1.0,3.0,0.0,4.0,1.0,1.0,7.6,1.0,1.0,0.0,0.0,4.0,2.0,0.941983888748293,0.058016111251707
7400.0,0.0,15.0,0.0,2.0,0.0,0.0,5.0,4.0,319.0,3.0,0.0,27.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,8.5,1.0,1.0,0.0,1.0,1.0,5.0,0.8058479023467062,0.1941520976532937
