test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE,proba0,proba1
16,0,0.0,0.0,1.0,26.0,1.0,2.0,2.0,58.0,1.0,3.0,5.0,0.51,0.0,85.0,2.0,0.0,2.0,1.0,20.4,0.0,1.0,0.0,3.0,0.734375,1.0,0.5551631755609903,0.44483682443900974
78,0,6.0,1.0,1.0,5.0,3.0,4.0,2.0,849.0,7.0,21.0,22.0,7.19,0.0,97.0,1.0,2.0,60.0,9.0,47.3,0.0,0.0,0.0,1.0,1.0,4.0,0.5140462540398127,0.4859537459601873
85,0,8.0,4.0,1.0,2.0,0.0,3.0,3.0,279.0,7.0,8.0,24.0,5.32,0.0,91.0,1.0,3.0,32.0,4.0,4.80952380952381,0.0,1.0,0.0,0.0,0.442211055276382,4.0,0.5863272785830185,0.41367272141698147
86,0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,78.0,2.0,2.0,13.0,3.0,33.9,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.5382684265506088,0.46173157344939114
95,0,1.0,4.0,1.0,23.0,0.0,8.0,2.0,1049.0,6.0,22.0,23.0,1.37,0.0,95.0,1.0,1.0,53.0,6.0,4.21296296296296,0.0,0.0,0.0,0.0,1.1,5.0,0.5859420880535469,0.4140579119464532
96,0,0.0,12.0,1.0,68.0,0.0,0.0,2.0,29.0,1.0,1.0,5.0,0.2,0.0,75.0,1.0,0.0,10.0,2.0,3.05882352941176,4.0,1.0,0.0,0.0,0.533980582524272,2.0,0.7240014132756032,0.27599858672439687
147,0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,155.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,28.0,1.0,48.8,0.0,1.0,0.0,1.0,1.0,1.0,0.7390782335217672,0.2609217664782328
166,0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,2.0,23.0,16.0,0.05,0.0,88.0,3.0,0.0,40.0,2.0,35.0,0.0,1.0,0.0,0.0,0.547058823529412,3.0,0.7480337082856745,0.25196629171432555
172,0,4.0,0.0,1.0,2.0,4.0,2.0,1.0,121.0,2.0,3.0,16.0,0.38,0.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,1.0,1.0,0.0,0.0,0.495867768595041,2.0,0.6477630612696533,0.35223693873034667
195,0,0.0,0.0,1.0,71.0,0.0,2.0,1.0,164.0,1.0,2.0,29.0,0.56,0.0,96.0,1.0,2.0,22.0,2.0,2.75,0.0,0.0,0.0,0.0,0.8,2.0,0.5096326178585018,0.4903673821414983
202,0,0.0,32.0,1.0,0.0,0.0,4.0,1.0,189.0,1.0,0.0,121.0,3.5,0.0,0.0,1.0,1.0,6.0,1.0,4.17073170731707,0.0,0.0,0.0,0.0,1.0,0.0,0.7849717112770023,0.21502828872299776
213,0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,21.0,1.0,0.0,10.0,0.17,0.0,69.0,3.0,0.0,3.0,3.0,9.93333333333333,1.0,1.0,0.0,1.0,0.44578313253012,0.0,0.6452544549724852,0.3547455450275147
263,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,29.0,3.0,0.0,6.0,0.32,0.0,72.0,1.0,0.0,9.0,2.0,53.8,0.0,1.0,0.0,0.0,0.547445255474453,2.0,0.9645924909717513,0.03540750902824869
267,0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,132.0,4.0,9.0,14.0,0.24,0.0,89.0,2.0,2.0,26.0,2.0,56.2,0.0,0.0,0.0,39.0,1.1,2.0,0.5181374148219478,0.48186258517805225
275,0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,37.0,1.0,7.0,19.0,0.06,0.0,92.0,2.0,70.0,42.0,1.0,4.33802816901408,0.0,0.0,0.0,0.0,0.328063241106719,3.0,0.7105838730087568,0.28941612699124314
283,0,3.0,0.0,2.0,1.0,0.0,1.0,4.0,34.0,1.0,4.0,4.0,0.14,1.0,81.0,2.0,1.0,26.0,1.0,3.92857142857143,19.0,1.0,0.0,0.0,0.586538461538462,2.0,0.5836009647871165,0.4163990352128834
299,0,5.0,0.0,1.0,3.0,0.0,1.0,2.0,173.0,4.0,13.0,38.0,5.32,0.0,95.0,7.0,1.0,71.0,4.0,3.15957446808511,0.0,1.0,0.0,0.0,0.63271375464684,3.0,0.5167791113997823,0.4832208886002177
302,0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,60.0,3.0,3.0,16.0,0.2,0.0,92.0,1.0,2.0,19.0,3.0,35.0,1.0,1.0,0.0,0.0,0.439320388349515,2.0,0.9014992777495108,0.0985007222504892
432,0,4.0,6.0,1.0,18.0,0.0,0.0,2.0,56.0,3.0,3.0,19.0,7.46,0.0,94.0,1.0,78.0,13.0,2.0,4.96491228070175,0.0,1.0,0.0,2.0,0.749670619235837,3.0,0.575845014393136,0.424154985606864
