test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
1628,0,3.0,1.0,1.0,5.0,202.0,0.0,0.57,1.0,69.0,1.0,0.0,21.0,2.0,4.4,1.0,5.8,1.0,1.0,0.8,0.0,0.7,0.0,1.0,3.0,3.0,0.79953134,0.20046866
1628,1,3.0,1.0,1.0,5.0,202.0,0.0,0.62,1.0,66.0,1.0,0.0,19.0,2.0,4.3,1.0,5.2,1.0,1.0,0.8,0.0,0.6,0.0,1.0,3.0,2.0,0.86507034,0.13492969
1628,2,12.0,1.0,2.0,5.0,232.0,0.0,0.68,0.0,100.0,2.0,5.0,16.0,2.0,5.0,1.0,4.0,0.0,1.0,0.6,0.0,0.3,0.0,2.0,3.0,4.0,0.95237464,0.04762537
1628,3,13.0,1.0,2.0,5.0,232.0,0.0,0.68,0.0,100.0,2.0,5.0,17.0,2.0,5.1,1.0,3.9,0.0,1.0,0.6,0.0,0.7,0.0,2.0,3.0,4.0,0.81622684,0.18377317
1628,4,13.0,1.0,4.0,4.0,300.0,0.0,0.48,1.0,88.0,1.0,2.0,18.0,2.0,3.0,0.0,6.3,0.0,1.0,0.7,0.0,0.5,0.0,1.0,4.0,6.0,0.9832678,0.016732225
1628,5,1.0,1.0,8.0,4.0,226.0,0.0,0.54,0.0,100.0,1.0,0.0,15.0,1.0,4.6,0.0,4.9,0.0,0.0,0.8,0.0,0.2,0.0,1.0,4.0,4.0,0.98188215,0.018117843
1628,6,8.0,1.0,3.0,4.0,230.0,0.0,0.6,0.0,70.0,2.0,2.0,13.0,2.0,3.1,0.0,3.8,0.0,1.0,0.7,0.0,0.5,0.0,2.0,5.0,3.0,0.89518297,0.104817
1628,7,15.0,1.0,4.0,4.0,308.0,0.0,0.48,1.0,88.0,1.0,2.0,19.0,2.0,2.7,0.0,5.7,0.0,1.0,0.6,0.0,0.4,0.0,1.0,4.0,8.0,0.7022923,0.2977077
1628,8,0.0,1.0,1.0,4.0,166.0,0.0,1.78,0.0,96.0,1.0,2.0,8.0,3.0,2.2,0.0,0.9,0.0,1.0,0.3,0.0,0.5,0.0,1.0,2.0,1.0,0.88144964,0.11855035
1628,9,0.0,3.0,3.0,7.0,225.0,0.0,0.39,1.0,92.0,1.0,0.0,14.0,1.0,7.4,1.0,3.4,1.0,1.0,1.9,0.0,1.0,0.0,1.0,1.0,2.0,0.88748205,0.11251793
1628,10,1.0,1.0,8.0,4.0,226.0,0.0,0.54,0.0,100.0,1.0,0.0,16.0,1.0,4.6,0.0,4.9,0.0,0.0,0.8,0.0,0.7,0.0,1.0,2.0,5.0,0.96161234,0.03838767
1628,11,8.0,1.0,3.0,4.0,230.0,0.0,0.6,0.0,70.0,2.0,2.0,12.0,2.0,3.1,0.0,4.0,0.0,1.0,0.7,0.0,0.4,0.0,2.0,3.0,3.0,0.89124227,0.10875774
1628,12,0.0,1.0,5.0,1.0,257.0,2.0,1.27,1.0,92.0,1.0,0.0,22.0,1.0,1.6,0.0,10.1,2.0,1.0,0.8,0.0,0.7,0.0,3.0,3.0,5.0,0.9795565,0.020443482
1628,13,0.0,1.0,0.0,1.0,175.0,7.0,0.48,0.0,83.0,1.0,0.0,9.0,1.0,3.8,1.0,3.1,1.0,1.0,0.5,0.0,0.5,0.0,1.0,2.0,2.0,0.9421604,0.05783959
1628,14,0.0,1.0,1.0,4.0,166.0,0.0,1.87,0.0,96.0,1.0,2.0,8.0,3.0,2.2,0.0,0.9,0.0,1.0,0.3,0.0,1.0,0.0,1.0,1.0,1.0,0.96763194,0.03236805
1628,15,2.0,1.0,1.0,5.0,206.0,1.0,0.49,0.0,80.0,2.0,0.0,7.0,1.0,5.0,1.0,5.5,1.0,1.0,1.1,0.0,0.4,0.0,2.0,4.0,2.0,0.96800804,0.031991933
