test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
115,0,1.0,0.0,2.0,36.0,0.0,4.0,2.0,132.0,4.0,2.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.52,0.48
115,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,132.0,4.0,1.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.53,0.47
141,0,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,5.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.55,0.45
141,1,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,7.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.54,0.46
141,2,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,8.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.53,0.47
141,3,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,3.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.54,0.46
141,4,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,2.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.53,0.47
141,5,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.54,0.46
141,6,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,4.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.56,0.44
141,7,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,0.0,1.0,3.0,3.0,6.0,1.0,5.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.59,0.41
141,8,0.0,0.0,3.0,0.0,1.0,1.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,7.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.62,0.38
141,9,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,3.0,1.0,1.0,14.25,2.0,1.0,0.0,0.2,0.0,3.0,3.0,0.57,0.43
141,10,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,7.0,1.0,1.0,14.25,2.0,1.0,0.0,0.6,0.0,3.0,3.0,0.56,0.44
141,11,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,7.0,1.0,1.0,14.25,2.0,1.0,0.0,0.1,0.0,3.0,3.0,0.58,0.42
141,12,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,10.0,6.0,1.0,2.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.53,0.47
141,13,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,6.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.55,0.45
141,14,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,7.0,1.0,1.0,14.25,2.0,1.0,0.0,0.4,0.0,3.0,3.0,0.56,0.44
141,15,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,23.0,6.0,1.0,5.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.55,0.45
141,16,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,14.25,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.59,0.41
141,17,0.0,0.0,3.0,0.0,1.0,2.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,7.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.62,0.38
141,18,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,6.0,6.0,1.0,8.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.53,0.47
141,19,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,4.0,1.0,1.0,14.25,2.0,1.0,0.0,0.6,0.0,3.0,3.0,0.58,0.42
141,20,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,2.0,1.0,1.0,14.25,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.58,0.42
141,21,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,6.0,6.0,1.0,5.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.54,0.46
141,22,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,13.0,6.0,1.0,4.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.56,0.44
141,23,0.0,0.0,3.0,0.0,1.0,18.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,7.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.54,0.46
141,24,0.0,0.0,3.0,0.0,1.0,1.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.64,0.36
141,25,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,5.0,1.0,1.0,14.25,2.0,1.0,0.0,0.4,0.0,3.0,3.0,0.57,0.43
141,26,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,3.0,1.0,1.0,14.25,2.0,1.0,0.0,0.1,0.0,3.0,3.0,0.57,0.43
141,27,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,7.0,1.0,1.0,14.25,2.0,1.0,0.0,0.5,0.0,3.0,3.0,0.56,0.44
141,28,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,14.25,2.0,1.0,0.0,1.1,0.0,3.0,3.0,0.54,0.46
141,29,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,14.25,2.0,1.0,0.0,0.9,0.0,3.0,3.0,0.55,0.45
141,30,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,7.0,1.0,3.0,0.0,6.0,1.0,8.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.51,0.49
141,31,0.0,0.0,3.0,0.0,1.0,21.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,3.0,1.0,1.0,14.25,2.0,1.0,0.0,0.2,0.0,3.0,3.0,0.59,0.41
141,32,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,7.0,6.0,1.0,2.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.52,0.48
141,33,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,22.0,1.0,3.0,3.0,6.0,1.0,7.0,1.0,1.0,14.25,2.0,1.0,0.0,0.6,0.0,3.0,3.0,0.51,0.49
141,34,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,22.0,6.0,1.0,7.0,1.0,1.0,14.25,2.0,1.0,0.0,0.1,0.0,3.0,3.0,0.58,0.42
141,35,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,13.0,6.0,1.0,6.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.55,0.45
141,36,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,19.0,6.0,1.0,8.0,1.0,1.0,14.25,2.0,1.0,0.0,0.7,0.0,3.0,3.0,0.56,0.44
141,37,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,4.0,6.0,1.0,1.0,1.0,1.0,14.25,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.58,0.42
141,38,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,24.0,1.0,3.0,3.0,6.0,1.0,4.0,1.0,1.0,14.25,2.0,1.0,0.0,0.6,0.0,3.0,3.0,0.53,0.47
141,39,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,18.0,6.0,1.0,3.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.54,0.46
141,40,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,13.0,1.0,3.0,3.0,6.0,1.0,2.0,1.0,1.0,14.25,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.51,0.49
141,41,0.0,0.0,3.0,0.0,1.0,19.0,5.0,44.0,1.0,1.0,1.0,3.0,13.0,6.0,1.0,4.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.56,0.44
141,42,0.0,0.0,3.0,0.0,1.0,15.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,3.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.55,0.45
141,43,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,18.0,6.0,1.0,0.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.55,0.45
141,44,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,29.0,1.0,3.0,3.0,6.0,1.0,4.0,1.0,1.0,14.25,2.0,1.0,0.0,0.4,0.0,3.0,3.0,0.52,0.48
141,45,0.0,0.0,3.0,0.0,1.0,1.0,5.0,44.0,1.0,22.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.56,0.44
141,46,0.0,0.0,3.0,0.0,1.0,2.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,5.0,1.0,1.0,14.25,2.0,1.0,0.0,0.4,0.0,3.0,3.0,0.66,0.34
141,47,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,31.0,1.0,3.0,0.0,6.0,1.0,4.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.52,0.48
141,48,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,12.0,6.0,1.0,3.0,1.0,1.0,14.25,2.0,1.0,0.0,0.1,0.0,3.0,3.0,0.56,0.44
141,49,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,10.0,6.0,1.0,7.0,1.0,1.0,14.25,2.0,1.0,0.0,0.5,0.0,3.0,3.0,0.56,0.44
