test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
57,0,17.0,7.0,1.0,1.0,31.0,2.0,1.0,418.0,26.0,2.0,32.0,28.0,0.0,3.0,19.0,14.0,2.0,270.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.51,0.49
57,1,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,4.0,2.0,0.0,2.08474576271186,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.54,0.46
57,2,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,165.0,0.0,3.0,19.0,0.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.53,0.47
57,3,17.0,86.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,26.0,151.0,0.0,3.0,19.0,6.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.53,0.47
57,4,17.0,7.0,1.0,1.0,0.0,2.0,1.0,200.0,26.0,18.0,3.0,41.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.61,0.39
57,5,17.0,7.0,1.0,1.0,0.0,2.0,1.0,1223.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,6.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.51,0.49
57,6,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,3.0,0.0,3.0,19.0,3.0,2.0,0.0,2.08474576271186,16.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6,0.4
57,7,17.0,7.0,1.0,1.0,0.0,15.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,5.0,1.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.58,0.42
57,8,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,3.0,0.0,0.0,2.08474576271186,0.0,0.0,0.0,0.1,0.0,1.0,1.0,0.63,0.37
57,9,5.0,7.0,1.0,1.0,0.0,12.0,1.0,418.0,27.0,2.0,32.0,151.0,0.0,3.0,19.0,8.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.52,0.48
57,10,17.0,78.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,1.0,2.0,0.0,2.08474576271186,0.0,36.0,2.0,1.0,0.0,1.0,1.0,0.53,0.47
57,11,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,1.0,2.0,0.0,2.08474576271186,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.52,0.48
57,12,17.0,7.0,1.0,1.0,0.0,8.0,1.0,418.0,26.0,2.0,32.0,85.0,0.0,3.0,19.0,2.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,0.1,0.0,1.0,1.0,0.66,0.34
57,13,17.0,7.0,1.0,1.0,0.0,2.0,1.0,200.0,26.0,18.0,32.0,41.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.51,0.49
57,14,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,6.0,19.0,1.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,0.1,0.0,2.0,1.0,0.53,0.47
57,15,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,11.0,3.0,19.0,3.0,2.0,0.0,2.08474576271186,24.0,0.0,0.0,1.0,0.0,1.0,1.0,0.53,0.47
57,16,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,118.0,0.0,3.0,19.0,6.0,2.0,0.0,2.08474576271186,18.0,0.0,0.0,1.0,0.0,4.0,1.0,0.56,0.44
57,17,4.0,7.0,1.0,15.0,0.0,2.0,1.0,418.0,26.0,14.0,32.0,27.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.51,0.49
