test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
57,0,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,30.0,32.0,11.0,0.0,3.0,19.0,14.0,2.0,0.0,2.11299435028249,0.0,0.0,0.0,0.75,0.0,1.0,1.0,0.51,0.49
57,1,2.0,0.0,2.0,2.0,4.0,5.0,3.0,455.0,4.0,0.0,4.0,75.0,0.0,2.0,0.0,11.0,2.0,0.0,3.36363636363636,0.0,1.0,0.0,0.7,0.0,4.0,2.0,0.6,0.4
57,2,16.0,2.0,1.0,0.0,4.0,2.0,2.0,360.0,1.0,33.0,64.0,149.0,0.0,2.0,5.0,2.0,3.0,0.0,3.915,0.0,1.0,0.0,0.478260869565217,5.0,2.0,3.0,0.61,0.39
104,0,12.0,0.0,3.0,3.0,4.0,5.0,1.0,193.0,2.0,20.0,9.0,12.0,21.0,1.0,0.0,0.0,2.0,2.0,8.12903225806452,1.0,1.0,0.0,0.3,0.0,2.0,6.0,0.56,0.44
104,1,3.0,0.0,2.0,2.0,15.0,10.0,3.0,187.0,1.0,0.0,11.0,13.0,0.0,1.0,0.0,5.0,1.0,0.0,17.7,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.58,0.42
115,0,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,1782.0,1.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.727272727272727,0.0,3.0,6.0,0.52,0.48
115,1,0.0,0.0,2.0,1.0,0.0,5.0,5.0,136.0,1.0,9.0,3.0,11.0,0.0,1.0,0.0,4.0,1.0,2.0,8.1,2.0,1.0,0.0,0.5,0.0,3.0,7.0,0.51,0.49
141,0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,44.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,10.0,1.0,1.0,13.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.54,0.46
141,1,2.0,0.0,2.0,0.0,0.0,3.0,4.0,400.0,1.0,3.0,1.0,1.0,2.0,6.0,0.0,11.0,1.0,4.0,10.6666666666667,3.0,1.0,0.0,0.5,0.0,2.0,0.0,0.62,0.38
148,0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,565.0,2.0,11.0,9.0,12.0,1.0,4.0,2.0,3.0,3.0,0.0,5.28,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.52,0.48
148,1,5.0,0.0,2.0,0.0,0.0,6.0,5.0,165.0,1.0,13.0,0.0,2.0,1.0,2.0,0.0,5.0,1.0,2.0,9.85,2.0,1.0,0.0,0.6,0.0,1.0,1.0,0.66,0.34
152,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,34.0,38.0,96.0,0.0,4.0,2.0,5.0,2.0,0.0,1.88571428571429,1.0,1.0,0.0,0.3,0.0,1.0,5.0,0.53,0.47
152,1,3.0,0.0,1.0,0.0,0.0,1.0,1.0,167.0,1.0,4.0,25.0,11.0,0.0,3.0,0.0,18.0,2.0,0.0,2.13265306122449,1.0,1.0,0.0,0.428571428571429,0.0,3.0,3.0,0.51,0.49
195,0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,8.0,7.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,3.95454545454545,0.0,1.0,0.0,0.5,5.0,2.0,0.0,0.59,0.41
203,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1017.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,5.0,1.0,4.0,6.0,13.0,1.0,0.0,0.5,0.0,3.0,4.0,0.64,0.36
216,0,1.0,0.0,1.0,1.0,48.0,1.0,1.0,100.0,3.0,0.0,0.0,26.0,0.0,2.0,0.0,73.0,1.0,0.0,2.41176470588235,1.0,1.0,0.0,0.5,0.0,3.0,3.0,0.52,0.48
216,1,1.0,0.0,1.0,0.0,20.0,1.0,1.0,86.0,18.0,22.0,26.0,7.0,0.0,1.0,0.0,5.0,2.0,0.0,2.01818181818182,1.0,1.0,0.0,0.5,0.0,3.0,4.0,0.52,0.48
310,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,43.0,1.0,0.0,18.0,36.0,0.0,1.0,0.0,5.0,2.0,1.0,2.75,1.0,1.0,0.0,1.0,0.0,3.0,5.0,0.57,0.43
310,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,42.0,1.0,0.0,16.0,45.0,0.0,5.0,2.0,2.0,2.0,0.0,1.88888888888889,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.65,0.35
491,0,6.0,0.0,1.0,2.0,0.0,2.0,2.0,163.0,7.0,7.0,33.0,46.0,1.0,3.0,0.0,0.0,4.0,0.0,4.27118644067797,1.0,1.0,0.0,0.444444444444444,0.0,1.0,4.0,0.51,0.49
589,0,4.0,0.0,1.0,0.0,21.0,2.0,1.0,308.0,1.0,4.0,17.0,90.0,0.0,3.0,0.0,22.0,1.0,0.0,2.55102040816327,1.0,1.0,0.0,0.625,0.0,3.0,2.0,0.51,0.49
589,1,0.0,0.0,1.0,4.0,0.0,2.0,2.0,246.0,1.0,0.0,3.0,23.0,0.0,1.0,1.0,10.0,1.0,0.0,2.88095238095238,1.0,1.0,0.0,0.571428571428571,0.0,5.0,4.0,0.58,0.42
599,0,0.0,114.0,1.0,0.0,0.0,6.0,1.0,768.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,0.0,0.605263157894737,0.0,1.0,4.0,0.375,0.0,3.0,0.0,0.54,0.46
599,1,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,0.0,2.0,0.0,2.11299435028249,0.0,0.0,0.0,0.75,0.0,1.0,1.0,0.51,0.49
601,0,18.0,0.0,1.0,0.0,0.0,1.0,1.0,104.0,2.0,0.0,13.0,52.0,0.0,5.0,0.0,6.0,2.0,0.0,1.88679245283019,1.0,1.0,0.0,0.5,0.0,3.0,4.0,0.54,0.46
601,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,96.0,1.0,18.0,11.0,44.0,0.0,4.0,0.0,0.0,2.0,0.0,1.82222222222222,13.0,1.0,0.0,0.4,0.0,3.0,7.0,0.53,0.47
601,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,93.0,1.0,1.0,12.0,47.0,0.0,4.0,0.0,12.0,2.0,0.0,18.0,1.0,1.0,0.0,0.5,0.0,1.0,2.0,0.6,0.4
637,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,93.0,1.0,1.0,12.0,47.0,0.0,4.0,0.0,9.0,2.0,0.0,16.8,1.0,1.0,0.0,0.5,0.0,1.0,2.0,0.55,0.45
637,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.0,2.0,0.0,9.0,52.0,0.0,5.0,0.0,0.0,2.0,0.0,1.88679245283019,1.0,1.0,0.0,0.5,0.0,3.0,4.0,0.52,0.48
637,2,0.0,0.0,1.0,0.0,0.0,1.0,12.0,87.0,1.0,1.0,11.0,42.0,0.0,4.0,0.0,9.0,2.0,0.0,20.3,1.0,1.0,0.0,0.5,0.0,3.0,4.0,0.51,0.49
655,0,6.0,0.0,1.0,2.0,0.0,2.0,2.0,163.0,7.0,7.0,33.0,46.0,1.0,3.0,0.0,6.0,4.0,265.0,4.27118644067797,1.0,1.0,0.0,0.444444444444444,0.0,2.0,4.0,0.54,0.46
655,1,7.0,0.0,2.0,1.0,0.0,3.0,3.0,163.0,2.0,6.0,13.0,26.0,1.0,2.0,0.0,0.0,3.0,0.0,5.58974358974359,1.0,1.0,0.0,0.555555555555556,0.0,1.0,4.0,0.62,0.38
731,0,5.0,0.0,1.0,1.0,1.0,5.0,3.0,264.0,6.0,18.0,24.0,27.0,1.0,2.0,3.0,1.0,4.0,0.0,5.12,0.0,1.0,0.0,0.666666666666667,0.0,1.0,4.0,0.51,0.49
731,1,7.0,0.0,2.0,1.0,0.0,2.0,3.0,488.0,7.0,17.0,29.0,16.0,2.0,4.0,3.0,5.0,2.0,0.0,7.025,8.0,1.0,0.0,0.5,0.0,1.0,7.0,0.51,0.49
755,0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,87.0,5.0,6.0,7.0,14.0,2.0,2.0,2.0,16.0,4.0,0.0,4.16,1.0,1.0,0.0,0.5,0.0,3.0,0.0,0.54,0.46
755,1,0.0,0.0,1.0,1.0,0.0,4.0,4.0,87.0,3.0,9.0,6.0,10.0,2.0,4.0,0.0,3.0,2.0,0.0,6.73684210526316,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.61,0.39
770,0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,60.0,7.0,9.0,6.0,18.0,1.0,3.0,1.0,10.0,4.0,0.0,3.6,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.66,0.34
770,1,2.0,1.0,1.0,3.0,0.0,1.0,1.0,61.0,4.0,10.0,11.0,15.0,0.0,2.0,1.0,14.0,2.0,80.0,2.67857142857143,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.63,0.37
770,2,3.0,0.0,1.0,1.0,0.0,1.0,2.0,970.0,2.0,3.0,10.0,23.0,0.0,3.0,0.0,7.0,2.0,1.0,4.51515151515152,1.0,1.0,0.0,0.5,0.0,2.0,5.0,0.51,0.49
897,0,1.0,0.0,2.0,0.0,17.0,6.0,3.0,133.0,1.0,0.0,0.0,17.0,0.0,1.0,0.0,9.0,2.0,0.0,3.61111111111111,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.51,0.49
939,0,17.0,7.0,1.0,1.0,0.0,2.0,1.0,1266.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,0.0,2.0,0.0,2.11299435028249,0.0,0.0,0.0,0.75,0.0,1.0,1.0,0.52,0.48
946,0,1.0,0.0,1.0,1.0,16.0,4.0,4.0,100.0,1.0,0.0,14.0,16.0,0.0,1.0,0.0,4.0,1.0,277.0,2.64705882352941,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.56,0.44
1669,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,2.0,2.0,0.0,34.0,0.0,1.0,0.0,5.0,1.0,0.0,16.3,1.0,1.0,0.0,0.5,0.0,1.0,2.0,0.75,0.25
1669,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,34.0,2.0,0.0,4.0,28.0,0.0,1.0,0.0,9.0,2.0,232.0,23.6,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.54,0.46
2936,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,35.0,1.0,8.0,37.0,74.0,0.0,3.0,0.0,2.0,1.0,0.0,1.59756097560976,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.68,0.32
