test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
7,0,1.0,0.0,1.0,0.0,7.0,2.0,40.0,2.0,8.0,1.0,0.67,0.0,100.0,3.0,0.0,17.0,2.0,2.0,0.0,0.0,0.0,217.0,0.6875,0.0,2.0,2.0,0.62411106,0.37588894
185,0,1.0,0.0,1.0,3.0,6.0,2.0,114.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,47.0,0.3,0.0,1.0,6.0,0.53219944,0.46780056
187,0,7.0,0.0,1.0,0.0,4.0,2.0,39.0,11.0,4.0,13.0,15.3,1.0,100.0,5.0,1.0,19.0,2.0,3.5,0.0,0.0,0.0,106.0,0.380952380952381,3.0,5.0,5.0,0.55478024,0.44521976
238,0,2.0,14.0,1.0,0.0,7.0,2.0,39.0,14.0,41.0,15.0,15.3,0.0,100.0,2.0,34.0,57.0,3.0,10.3222222222222,0.0,0.0,0.0,1022.0,0.294117647058824,2.0,4.0,8.0,0.88334405,0.11665592
264,0,0.0,3.0,1.0,0.0,5.0,1.0,362.0,1.0,0.0,10.0,14.4,0.0,91.0,2.0,1.0,9.0,1.0,7.69642857142857,1.0,1.0,0.0,17.0,0.222222222222222,0.0,3.0,4.0,0.7367526,0.2632474
279,0,0.0,0.0,1.0,0.0,7.0,2.0,227.0,5.0,8.0,3.0,1.19,0.0,79.0,6.0,2.0,12.0,1.0,3.88,0.0,1.0,0.0,0.0,0.333333333333333,0.0,2.0,4.0,0.72609454,0.27390546
291,0,7.0,0.0,1.0,0.0,6.0,2.0,59.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.56621,0.43379003
292,0,6.0,0.0,1.0,2.0,6.0,2.0,492.0,7.0,17.0,6.0,11.0,0.0,95.0,5.0,12.0,6.0,2.0,4.58823529411765,0.0,0.0,0.0,585.0,0.37037037037037,3.0,4.0,6.0,0.6898125,0.31018752
365,0,0.0,0.0,1.0,0.0,7.0,2.0,315.0,6.0,10.0,8.0,11.2,1.0,100.0,5.0,34.0,5.0,2.0,3.09090909090909,0.0,0.0,0.0,167.0,0.285714285714286,0.0,4.0,5.0,0.7768724,0.22312757
371,0,3.0,0.0,1.0,0.0,6.0,1.0,244.0,2.0,5.0,7.0,1.69,0.0,84.0,6.0,1.0,6.0,1.0,2.38888888888889,0.0,1.0,2.0,30.0,0.4,0.0,1.0,2.0,0.6393135,0.36068648
396,0,20.0,1.0,1.0,1.0,5.0,2.0,520.0,17.0,14.0,17.0,2.4,1.0,100.0,6.0,10.0,11.0,3.0,3.32051282051282,0.0,0.0,0.0,442.0,0.3,0.0,3.0,3.0,0.5209607,0.47903928
416,0,1.0,1.0,1.0,0.0,6.0,2.0,162.0,2.0,10.0,4.0,13.5,0.0,95.0,4.0,238.0,20.0,2.0,3.25,0.0,1.0,0.0,255.0,0.285714285714286,0.0,3.0,2.0,0.61223817,0.3877618
468,0,0.0,0.0,1.0,0.0,3.0,1.0,82.0,1.0,1.0,1.0,2.73,2.0,87.0,5.0,4.0,1.0,1.0,5.0,0.0,2.0,0.0,1202.0,0.428571428571429,0.0,1.0,2.0,0.6469766,0.35302344
493,0,12.0,5.0,2.0,3.0,6.0,3.0,434.0,7.0,6.0,4.0,12.2,1.0,92.0,2.0,3.0,20.0,2.0,16.051724137931,0.0,1.0,0.0,137.0,0.227272727272727,1.0,1.0,5.0,0.6300293,0.36997065
