"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 1.53'","b'target = 0'",0.19688,441,0.19643,440,0.99773,0.01212,1.06577,2.94358e-13,0.93616,2097
"b'000001'","b'CountClassCoupled <= 0.48'","b'target = 0'",0.20089,450,0.19955,447,0.99333,0.01149,1.06107,3.72283e-11,0.93616,2097
"b'000002'","b'CountDeclMethodPublic <= 0.9'","b'target = 0'",0.18482,414,0.18259,409,0.98792,0.00957,1.05529,3.27086e-08,0.93616,2097
"b'000003'","b'-0.06 < OWN_COMMIT <= 0.0035'","b'target = 0'",0.63661,1426,0.62545,1401,0.98247,0.02948,1.04947,1.09371e-31,0.93616,2097
"b'000004'","b'0.985 < RatioCommentToCode <= 1.53'","b'target = 0'",0.19732,442,0.19375,434,0.9819,0.00903,1.04886,7.47974e-07,0.93616,2097
"b'000005'","b'-0.08 < CountDeclInstanceVariable <= 0.98'","b'target = 0'",0.3067,687,0.30089,674,0.98108,0.01378,1.04798,1.89155e-10,0.93616,2097
"b'000006'","b'0.9 < CountDeclMethodPublic <= 3.35'","b'target = 0'",0.23482,526,0.22991,515,0.97909,0.01008,1.04585,3.23878e-07,0.93616,2097
"b'000007'","b'PercentLackOfCohesion <= 3.5'","b'target = 0'",0.22411,502,0.2192,491,0.97809,0.0094,1.04479,1.32726e-06,0.93616,2097
"b'000008'","b'0.934 < AvgCyclomaticModified <= 1.114'","b'target = 0'",0.39777,891,0.38884,871,0.97755,0.01646,1.04422,3.58673e-12,0.93616,2097
"b'000009'","b'0.944 < CountClassBase <= 1.068'","b'target = 0'",0.3692,827,0.35804,802,0.96977,0.01241,1.0359,1.37227e-07,0.93616,2097
