"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountDeclMethodPublic <= 0.35'","b'target = 0'",0.15759,353,0.1567,351,0.99433,0.01233,1.08543,1.65851e-12,0.91607,2052
"b'000001'","b'CountClassBase <= 0.902'","b'target = 0'",0.12188,273,0.12054,270,0.98901,0.00889,1.07962,3.32026e-08,0.91607,2052
"b'000002'","b'RatioCommentToCode > 1.67'","b'target = 0'",0.19777,443,0.19509,437,0.98646,0.01392,1.07683,3.447e-12,0.91607,2052
"b'000003'","b'CountOutput_Min > 2.245'","b'target = 0'",0.18527,415,0.18125,406,0.97831,0.01153,1.06794,8.87959e-09,0.91607,2052
"b'000004'","b'-0.1 < CountDeclClassVariable <= 0.165 & -0.255 < CountDeclClassMethod <= 0.01'","b'target = 0'",0.29018,650,0.28348,635,0.97692,0.01766,1.06643,8.19756e-10,0.91607,2052
"b'000005'","b'3.2 < PercentLackOfCohesion <= 32.6'","b'target = 0'",0.16652,373,0.1625,364,0.97587,0.00996,1.06528,2.52309e-07,0.91607,2052
"b'000006'","b'1.08 < CountInput_Mean <= 2'","b'target = 0'",0.19509,437,0.19018,426,0.97483,0.01146,1.06414,3.01561e-08,0.91607,2052
"b'000007'","b'-0.44 < CountDeclInstanceVariable <= 1'","b'target = 0'",0.34643,776,0.3375,756,0.97423,0.02015,1.06348,3.72072e-15,0.91607,2052
"b'000008'","b'PercentLackOfCohesion <= 3.2'","b'target = 0'",0.23304,522,0.22679,508,0.97318,0.01331,1.06234,2.43118e-09,0.91607,2052
"b'000009'","b'-0.0475 < OWN_COMMIT <= 0.0075'","b'target = 0'",0.57277,1283,0.5558,1245,0.97038,0.03111,1.05929,2.20592e-27,0.91607,2052
