"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 1.59'","b'target = 0'",0.19241,431,0.18973,425,0.98608,0.01373,1.078,5.75589e-12,0.91473,2049
"b'000001'","b'0.78 < CountClassCoupled <= 2.2'","b'target = 0'",0.21116,473,0.20625,462,0.97674,0.01309,1.06779,9.13264e-10,0.91473,2049
"b'000002'","b'CountClassCoupled <= 0.78'","b'target = 0'",0.19241,431,0.18705,419,0.97216,0.01105,1.06278,1.14923e-07,0.91473,2049
"b'000003'","b'-0.0365 < OWN_COMMIT <= 0.0045'","b'target = 0'",0.62411,1398,0.6058,1357,0.97067,0.03491,1.06115,1.38377e-33,0.91473,2049
"b'000004'","b'CountDeclMethodPublic <= 1.05'","b'target = 0'",0.22679,508,0.22009,493,0.97047,0.01264,1.06094,1.55756e-08,0.91473,2049
"b'000005'","b'1.68 < CountOutput_Mean <= 2.84'","b'target = 0'",0.21205,475,0.20536,460,0.96842,0.01138,1.05869,1.91735e-07,0.91473,2049
"b'000006'","b'1.1 < CountInput_Mean <= 2'","b'target = 0'",0.2,448,0.1933,433,0.96652,0.01036,1.05661,1.35075e-06,0.91473,2049
"b'000007'","b'0.972 < AvgCyclomaticModified <= 1.138'","b'target = 0'",0.39777,891,0.38259,857,0.96184,0.01874,1.0515,8.51314e-12,0.91473,2049
"b'000008'","b'-0.118 < MAJOR_LINE <= 0.064'","b'target = 0'",0.45134,1011,0.43259,969,0.95846,0.01973,1.0478,3.36581e-12,0.91473,2049
"b'000009'","b'-0.06 < CountDeclInstanceVariable <= 1.06'","b'target = 0'",0.32188,721,0.30714,688,0.95423,0.01271,1.04318,1.01513e-06,0.91473,2049
