CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
1.0,2.0,6.0,101.0,0.0,2.0,0.67,0.0,96.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,1.67,0.0,0.33,0.0,6.0,4.0,1
0.0,1.0,1.0,26.0,0.0,0.0,0.72,0.0,25.0,1.0,0.0,1.0,1.0,2.5,2.0,1.0,1.0,1.17,0.0,0.0,0.0,1.0,0.0,0
1.0,1.0,1.0,33.0,0.0,0.0,0.52,0.0,0.0,2.0,1.0,0.0,1.0,6.0,2.0,0.0,1.0,0.58,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,9.0,9.0,6.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,36.0,0.0,4.0,0.46,1.0,50.0,3.0,0.0,2.0,3.0,3.8,2.0,1.0,1.0,0.7,0.0,0.0,0.0,2.0,2.0,0
0.0,1.0,10.0,30.0,0.0,0.0,7.5,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0
1.0,4.0,2.0,41.0,0.0,10.0,0.13,2.0,75.0,1.0,0.0,29.0,2.0,8.0,0.0,1.0,1.0,1.4,0.0,1.0,0.0,1.0,4.0,0
0.0,1.0,0.0,21.0,0.0,0.0,1.31,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0
0.0,1.0,0.0,21.0,0.0,1.0,1.11,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,18.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,18.0,0.0,0.0,2.57,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
2.0,1.0,1.0,42.0,0.0,2.0,0.16,1.0,87.0,2.0,0.0,18.0,3.0,2.72,0.0,0.0,1.0,1.4,0.0,1.0,0.0,4.0,2.0,0
1.0,2.0,5.0,42.0,0.0,0.0,0.26,1.0,87.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,1.56,0.0,0.0,0.0,3.0,1.0,0
0.0,1.0,1.0,1317.0,0.0,0.0,1.87,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1
0.0,13.0,6.0,23.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,0.0,1.0,14.0,14.0,3.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0
1.0,1.0,0.0,60.0,0.0,15.0,0.37,1.0,100.0,1.0,0.0,1.0,1.0,2.36,0.0,1.0,0.0,0.35,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,78.0,0.0,0.0,0.32,0.0,0.0,2.0,0.0,16.0,1.0,0.01,0.0,1.0,1.0,0.0,0.0,0.33,0.0,4.0,5.0,0
2.0,2.0,0.0,45.0,0.0,15.0,0.07,0.0,91.0,2.0,0.0,3.0,4.0,4.36,0.0,1.0,0.0,0.58,0.0,0.5,0.0,2.0,0.0,0
2.0,1.0,0.0,32.0,0.0,5.0,0.09,0.0,89.0,2.0,0.0,3.0,4.0,2.92,0.0,0.0,0.0,0.89,0.0,0.5,0.0,2.0,1.0,0
2.0,2.0,0.0,52.0,0.0,11.0,0.09,0.0,88.0,2.0,0.0,6.0,4.0,3.66,0.0,1.0,0.0,0.62,0.0,1.0,0.0,3.0,1.0,0
2.0,1.0,0.0,28.0,0.0,5.0,0.09,0.0,90.0,2.0,0.0,3.0,4.0,1.92,0.0,0.0,0.0,0.73,0.0,1.0,0.0,4.0,2.0,0
2.0,2.0,0.0,41.0,0.0,12.0,0.08,0.0,90.0,2.0,0.0,3.0,4.0,3.92,0.0,1.0,0.0,0.47,0.0,0.5,0.0,2.0,0.0,0
2.0,1.0,0.0,54.0,0.0,9.0,0.07,0.0,89.0,2.0,0.0,4.0,4.0,3.96,0.0,0.0,0.0,0.9,0.0,0.5,0.0,2.0,2.0,0
1.0,1.0,1.0,13.0,0.0,4.0,0.46,0.0,75.0,1.0,0.0,0.0,2.0,8.6,0.0,1.0,0.0,0.43,0.0,1.0,0.0,1.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,7.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0
0.0,1.0,0.0,17.0,0.0,1.0,0.65,1.0,25.0,2.0,0.0,2.0,1.0,2.5,2.0,2.0,1.0,1.5,0.0,0.0,0.0,2.0,0.0,0
0.0,1.0,0.0,21.0,0.0,4.0,0.7,0.0,60.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,20.0,0.0,1.0,1.54,0.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0
0.0,1.0,8.0,678.0,0.0,0.0,3.34,0.0,0.0,0.0,1.0,22.0,0.0,0.68,0.0,0.0,1.0,0.0,0.0,0.33,0.0,7.0,6.0,0
0.0,1.0,0.0,20.0,2.0,0.0,0.61,0.0,0.0,3.0,1.0,1.0,2.0,2.25,2.0,2.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0,0
1.0,2.0,2.0,111.0,0.0,6.0,0.34,0.0,92.0,1.0,0.0,11.0,1.0,7.22,2.0,2.0,1.0,1.07,0.0,0.5,0.0,6.0,6.0,0
0.0,1.0,3.0,57.0,0.0,4.0,1.43,0.0,70.0,1.0,0.0,0.0,1.0,2.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0
0.0,1.0,1.0,46.0,0.0,9.0,0.56,0.0,85.0,1.0,0.0,1.0,1.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,1.0,0.0,24.0,0.0,0.0,1.71,0.0,75.0,1.0,0.0,0.0,2.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,23.0,0.0,0.0,1.21,0.0,50.0,2.0,0.0,4.0,1.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,1.0,0.0,27.0,0.0,0.0,0.07,1.0,0.0,1.0,0.0,22.0,2.0,0.06,0.0,0.0,1.0,0.0,0.0,0.5,0.0,2.0,0.0,0
0.0,1.0,1.0,35.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,6.73,1.0,3.0,1.0,0.74,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,39.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2.0,1.0,0.0,50.0,0.0,9.0,0.09,0.0,88.0,2.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.81,0.0,1.0,0.0,4.0,1.0,0
1.0,1.0,1.0,13.0,0.0,3.0,0.52,0.0,73.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.43,0.0,1.0,0.0,1.0,2.0,0
2.0,1.0,0.0,39.0,0.0,10.0,0.07,0.0,89.0,2.0,0.0,4.0,4.0,3.06,0.0,0.0,0.0,0.72,0.0,1.0,0.0,4.0,1.0,0
0.0,0.0,0.0,111.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.19,0.0,0.5,0.0,3.0,4.0,0
0.0,1.0,0.0,17.0,0.0,0.0,1.06,0.0,100.0,2.0,0.0,0.0,1.0,1.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0
