test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
0,0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,4.0,9.0,0.79,0.0,55.0,2.0,0.0,9.0,1.0,2.11111111111111,5.0,3.0,1.0,0.8,0.75,0.0,4.0,2.0,0.7512600324520877,0.2487399675479122
4,0,1.0,0.0,4.0,6.0,0.0,5.0,1.0,0.0,10.0,7.0,0.63,2.0,80.0,4.0,0.0,4.0,1.0,4.125,1.0,1.0,1.0,2.1,0.375,1.0,4.0,4.0,0.648066500242035,0.35193349975796495
7,0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,7.0,0.34,1.0,79.0,4.0,93.0,3.0,1.0,3.5,1.0,1.0,1.0,0.916666666666667,0.375,0.0,4.0,3.0,0.610826230377222,0.38917376962277817
16,0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,8.0,8.8,0.0,54.0,2.0,0.0,9.0,0.0,2.375,1.0,3.0,1.0,0.363636363636364,0.75,0.0,3.0,3.0,0.8126195931183436,0.18738040688165655
20,0,2.0,0.0,40.0,5.0,1.0,3.0,2.0,0.0,10.0,14.0,0.79,0.0,89.0,4.0,0.0,5.0,1.0,10.0,0.0,1.0,1.0,0.315789473684211,0.333333333333333,0.0,3.0,4.0,0.6487035693930001,0.3512964306069997
22,0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,9.0,10.0,0.6,0.0,84.0,4.0,0.0,4.0,1.0,3.90909090909091,0.0,7.0,1.0,0.538461538461538,0.333333333333333,0.0,3.0,11.0,0.5861111373608514,0.4138888626391485
830,0,3.0,0.0,27.0,3.0,0.0,5.0,1.0,0.0,153.0,10.0,0.56,1.0,82.0,4.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,1.13333333333333,0.4,0.0,2.0,4.0,0.6482753255501155,0.3517246744498845
838,0,8.0,48.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,14.0,0.12,0.0,0.0,4.0,0.0,9.0,1.0,4.0,1.0,2.0,1.0,0.235294117647059,0.4,0.0,3.0,1.0,0.6435134656757541,0.3564865343242458
43,0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,31.0,0.54,0.0,0.0,4.0,0.0,3.0,1.0,1.42857142857143,0.0,1.0,1.0,0.6,0.5,0.0,4.0,1.0,0.5193389345900368,0.480661065409963
46,0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,0.39,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.6,0.333333333333333,0.0,4.0,4.0,0.7197623602698787,0.2802376397301214
