Antecedent,Antecedent Coverage %,Confidence,Lift
0.995 < OWN_COMMIT <= 1.011,0.5337,0.98711,1.12894
OWN_COMMIT > 1.011,0.07978,0.98276,1.12396
ADEV <= 1.43,0.19945,0.97701,1.11739
2.12 < ADEV <= 2.86,0.13893,0.9769,1.11726
0.7 < CountDeclMethodPublic <= 2.9,0.21091,0.96739,1.10639
1.055 < RatioCommentToCode <= 1.82,0.19991,0.96101,1.09909
0.64 < CountClassCoupled <= 2.08,0.21091,0.95652,1.09396
0.942 < CountClassBase <= 1.019,0.4287,0.95294,1.08986
1.43 < ADEV <= 2.12,0.25264,0.94918,1.08556
2.08 < CountClassCoupled <= 3.78,0.20403,0.94157,1.07686
