Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT > 1.017,0.07685,0.98802,1.19943
ADEV <= 1.55,0.19144,0.98317,1.19354
0.996 < OWN_COMMIT <= 1.017,0.5191,0.97872,1.18814
1.55 < ADEV <= 2.25,0.24114,0.96947,1.1769
MAJOR_LINE <= -0.057,0.08283,0.96111,1.16676
-0.057 < MAJOR_LINE <= 0.034,0.43166,0.95203,1.15573
CountClassBase <= 0.91,0.12287,0.95131,1.15486
2.25 < ADEV <= 2.96,0.14634,0.94654,1.14907
1.94 < CountClassCoupled <= 3.94,0.20202,0.93394,1.13377
0.18 < CountClassCoupled <= 1.94,0.20801,0.9292,1.12802
