Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT > 0.908 & -0.07 < CountDeclMethodPrivate <= 0.58,0.04726,0.87879,4.09125
OWN_COMMIT > 0.908 & -0.06 < AvgLineComment <= 0.43,0.04248,0.8764,4.08015
CountClassBase <= 1.886 & ADEV <= 3.74,0.03962,0.79518,3.70201
OWN_COMMIT > 0.908,0.20239,0.63208,2.94266
RatioCommentToCode > 0.42 & PercentLackOfCohesion <= 78.7,0.03437,0.61111,2.84506
ADEV <= 3.74,0.19714,0.50847,2.36723
CountClassCoupled <= 6.1,0.20907,0.47489,2.21086
CountDeclMethodDefault <= -0.245,0.08115,0.45882,2.13608
AvgCyclomaticModified <= 1.186 & -0.16 < CountDeclClassMethod <= 0.028,0.10215,0.42056,1.95794
MINOR_LINE <= 1.95,0.14797,0.39355,1.83219
