Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT > 1.0178,0.07589,0.98824,1.17435
0.9968 < OWN_COMMIT <= 1.0178,0.55,0.98214,1.16711
ADEV <= 1.34,0.21161,0.97046,1.15323
1.34 < ADEV <= 2.18,0.21964,0.96138,1.14244
0.36 < CountClassCoupled <= 1.9,0.20045,0.95991,1.14069
0.68 < RatioCommentToCode <= 1.12,0.19509,0.95423,1.13394
CountClassCoupled <= 0.36,0.2,0.95089,1.12997
2.18 < ADEV <= 2.95,0.14554,0.93865,1.11543
0.53 < CountDeclInstanceVariable <= 1.63,0.1558,0.93696,1.11342
1.12 < RatioCommentToCode <= 1.91,0.19688,0.9229,1.09671
