Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT > 1.0168,0.05966,1.0,1.18039
0.9972 < OWN_COMMIT <= 1.0168,0.61588,0.98063,1.15752
ADEV <= 1.42,0.19917,0.97005,1.14503
1.42 < ADEV <= 2.13,0.24048,0.96565,1.13984
2.13 < ADEV <= 2.84,0.14456,0.96508,1.13917
-0.2 < CountDeclInstanceVariable <= 0.66,0.29417,0.94228,1.11226
PercentLackOfCohesion <= 2,0.2492,0.93554,1.10431
-0.1 < CountDeclMethodProtected <= 0.5 & -0.036 < CountDeclMethodPrivate <= 0.053,0.2905,0.93523,1.10394
2 < PercentLackOfCohesion <= 28,0.15145,0.93333,1.1017
1.205 < RatioCommentToCode <= 1.99,0.20239,0.93197,1.10009
