Antecedent,Antecedent Coverage %,Confidence,Lift
0.28 < CountClassCoupled <= 1.88 & 0.982 < AvgEssential <= 1.034,0.15757,0.99696,1.16424
0.815 < AvgCyclomaticModified <= 1.23 & -0.102 < MAJOR_LINE <= 0.036,0.20211,0.99052,1.15672
1.88 < CountClassCoupled <= 3.84 & 0.982 < AvgEssential <= 1.034,0.19157,0.9875,1.15319
CountClassCoupled <= 0.28,0.19684,0.9854,1.15074
1.47 < ADEV <= 2.2 & 0.982 < AvgEssential <= 1.034,0.18966,0.98485,1.15009
-0.15 < CountDeclInstanceVariable <= 0.72,0.28305,0.98477,1.15
0.9913 < OWN_COMMIT <= 1.0001,0.69588,0.98211,1.14689
0.2 < CountDeclMethodPublic <= 2.65,0.23467,0.97959,1.14395
1.29 < RatioCommentToCode <= 2.36,0.1978,0.97579,1.13951
2.2 < ADEV <= 2.94,0.15661,0.97554,1.13922
