Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT > 1.021,0.06969,0.99315,1.14447
0.996 < OWN_COMMIT <= 1.021 & 0.98 < CountDeclClass <= 1.21,0.47637,0.98297,1.13274
1.48 < ADEV <= 2.15,0.22148,0.97845,1.12753
ADEV <= 1.48,0.19905,0.96882,1.11644
0.6 < CountDeclMethodPublic <= 3.35,0.21146,0.9684,1.11595
2.15 < ADEV <= 2.95,0.16372,0.96793,1.11541
0.996 < OWN_COMMIT <= 1.021,0.56134,0.96599,1.11317
0.92 < CountClassBase <= 1.036 & 0.986 < AvgEssential <= 1.017,0.27351,0.96161,1.10812
-0.22 < CountClassDerived <= 0.205 & 0.98 < CountDeclClass <= 1.21,0.31551,0.96067,1.10704
RatioCommentToCode > 2.035,0.20191,0.95981,1.10605
