"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'OWN_COMMIT <= -0.022'","b'target = 0'",0.09196,206,0.09196,206,1,0.02233,1.32075,4.96748e-27,0.75714,1696
"b'000001'","b'1.01 < MaxInheritanceTree <= 1.61 & -0.25 < CountDeclClassVariable <= 0.16'","b'target = 0'",0.07054,158,0.07009,157,0.99367,0.01668,1.3124,2.27698e-14,0.75714,1696
"b'000002'","b'-0.022 < OWN_COMMIT <= 0.08'","b'target = 0'",0.32634,731,0.32366,725,0.99179,0.07658,1.30991,9.31673e-99,0.75714,1696
"b'000003'","b'2.85 < CountClassCoupled <= 5.85 & -0.03 < MAJOR_LINE <= 0.375'","b'target = 0'",0.08527,191,0.08348,187,0.97906,0.01892,1.29309,7.23862e-10,0.75714,1696
"b'000004'","b'1.01 < MaxInheritanceTree <= 1.61 & -0.04 < CountDeclMethodDefault <= 0.53'","b'target = 0'",0.09866,221,0.09598,215,0.97285,0.02128,1.2849,5.50775e-17,0.75714,1696
"b'000005'","b'CountClassCoupled <= 0.6'","b'target = 0'",0.19955,447,0.19107,428,0.95749,0.03998,1.26462,5.25504e-36,0.75714,1696
"b'000006'","b'MaxInheritanceTree <= 1.01'","b'target = 0'",0.26295,589,0.25045,561,0.95246,0.05136,1.25797,8.86656e-47,0.75714,1696
"b'000007'","b'RatioCommentToCode > 1.492'","b'target = 0'",0.19866,445,0.18705,419,0.94157,0.03664,1.24359,1.43624e-29,0.75714,1696
"b'000008'","b'-0.03 < MAJOR_LINE <= 0.375 & -0.255 < AvgLineBlank <= 0.15'","b'target = 0'",0.17366,389,0.16295,365,0.9383,0.03146,1.23927,6.41664e-12,0.75714,1696
"b'000009'","b'-0.03 < MAJOR_LINE <= 0.375 & -0.49 < CountDeclMethodPrivate <= 0.23'","b'target = 0'",0.18393,412,0.17098,383,0.92961,0.03172,1.22779,3.19673e-10,0.75714,1696
