"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'OWN_COMMIT <= -0.015'","b'target = 0'",0.08125,182,0.0808,181,0.99451,0.01852,1.29743,5.55019e-21,0.76652,1717
"b'000001'","b'-0.015 < OWN_COMMIT <= 0.066'","b'target = 0'",0.35402,793,0.35179,788,0.99369,0.08042,1.29638,4.64702e-107,0.76652,1717
"b'000002'","b'1.8 < MaxInheritanceTree <= 2.095 & -0.185 < CountDeclMethodProtected <= 0.205'","b'target = 0'",0.10848,243,0.10446,234,0.96296,0.02131,1.25628,2.45291e-17,0.76652,1717
"b'000003'","b'CountClassCoupled <= 0.9'","b'target = 0'",0.18036,404,0.17366,389,0.96287,0.03541,1.25616,3.42985e-32,0.76652,1717
"b'000004'","b'1.8 < MaxInheritanceTree <= 2.095 & 0.755 < CountDeclClass <= 1.075'","b'target = 0'",0.11161,250,0.10714,240,0.96,0.02159,1.25242,6.96014e-12,0.76652,1717
"b'000005'","b'-0.11 < MAJOR_LINE <= 0.42 & -0.26 < AvgLineBlank <= 0.1'","b'target = 0'",0.20045,449,0.19107,428,0.95323,0.03743,1.24358,2.0327e-12,0.76652,1717
"b'000006'","b'1.8 < MaxInheritanceTree <= 2.095 & -0.28 < CountDeclClassMethod <= 0.025'","b'target = 0'",0.14107,316,0.13304,298,0.94304,0.0249,1.23029,7.86802e-14,0.76652,1717
"b'000007'","b'-0.11 < MAJOR_LINE <= 0.42 & -0.47 < CountDeclClassVariable <= 0.095'","b'target = 0'",0.20089,450,0.1875,420,0.93333,0.03351,1.21763,2.30341e-19,0.76652,1717
"b'000008'","b'AvgLineBlank <= -0.26'","b'target = 0'",0.08884,199,0.08214,184,0.92462,0.01405,1.20626,9.04997e-10,0.76652,1717
"b'000009'","b'-0.26 < AvgLineBlank <= 0.1 & 0.755 < CountDeclClass <= 1.075'","b'target = 0'",0.27857,624,0.25714,576,0.92308,0.04361,1.20425,1.56948e-19,0.76652,1717
