"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'OWN_COMMIT <= -0.019'","b'target = 0'",0.08705,195,0.08705,195,1,0.01807,1.26197,1.84774e-21,0.79241,1775
"b'000001'","b'-0.019 < OWN_COMMIT <= 0.074'","b'target = 0'",0.32277,723,0.31964,716,0.99032,0.06388,1.24975,9.7862e-78,0.79241,1775
"b'000002'","b'CountClassCoupled <= 0.9'","b'target = 0'",0.17991,403,0.17545,393,0.97519,0.03288,1.23066,1.67192e-31,0.79241,1775
"b'000003'","b'-0.02 < MAJOR_LINE <= 0.465 & -0.3 < AvgLineBlank <= 0.12'","b'target = 0'",0.18661,418,0.1808,405,0.9689,0.03293,1.22272,1.76575e-11,0.79241,1775
"b'000004'","b'RatioCommentToCode > 1.41'","b'target = 0'",0.1933,433,0.18661,418,0.96536,0.03343,1.21825,9.91255e-30,0.79241,1775
"b'000005'","b'1.05 < MaxInheritanceTree <= 1.75'","b'target = 0'",0.15848,355,0.15,336,0.94648,0.02442,1.19443,2.02056e-18,0.79241,1775
"b'000006'","b'MaxInheritanceTree <= 1.05'","b'target = 0'",0.24107,540,0.22813,511,0.9463,0.0371,1.1942,3.47712e-29,0.79241,1775
"b'000007'","b'AvgLineBlank <= -0.3'","b'target = 0'",0.09286,208,0.08616,193,0.92788,0.01258,1.17096,2.09894e-08,0.79241,1775
"b'000008'","b'0.9 < CountClassCoupled <= 3.2'","b'target = 0'",0.22902,513,0.20982,470,0.91618,0.02835,1.15619,2.12846e-17,0.79241,1775
"b'000009'","b'MAJOR_LINE <= -0.02'","b'target = 0'",0.1,224,0.09152,205,0.91518,0.01228,1.15493,1.69897e-07,0.79241,1775
