"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MaxInheritanceTree <= 1.05 & -0.05 < MAJOR_LINE <= 0.435'","b'target = 0'",0.07768,174,0.07723,173,0.99425,0.01935,1.33441,8.83246e-09,0.74509,1669
"b'000001'","b'-0.008 < OWN_COMMIT <= 0.15'","b'target = 0'",0.31652,709,0.31384,703,0.99154,0.07801,1.33076,7.0322e-101,0.74509,1669
"b'000002'","b'MaxInheritanceTree <= 1.05 & -0.5 < CountDeclMethodPrivate <= 0.19'","b'target = 0'",0.10223,229,0.10089,226,0.9869,0.02472,1.32454,1.05816e-14,0.74509,1669
"b'000003'","b'OWN_COMMIT <= -0.008'","b'target = 0'",0.08438,189,0.08259,185,0.97884,0.01972,1.31372,4.56814e-20,0.74509,1669
"b'000004'","b'CountClassCoupled <= 1'","b'target = 0'",0.21607,484,0.20313,455,0.94008,0.04213,1.2617,5.19092e-35,0.74509,1669
"b'000005'","b'MAJOR_LINE <= -0.05'","b'target = 0'",0.09643,216,0.09063,203,0.93981,0.01878,1.26135,6.94862e-15,0.74509,1669
"b'000006'","b'-0.22 < AvgLineBlank <= 0.11 & 0.765 < CountDeclClass <= 1.065'","b'target = 0'",0.24375,546,0.22589,506,0.92674,0.04428,1.2438,3.90645e-26,0.74509,1669
"b'000007'","b'-0.5 < CountDeclMethodPrivate <= 0.19 & -0.22 < AvgLineBlank <= 0.11'","b'target = 0'",0.24375,546,0.22545,505,0.92491,0.04383,1.24134,1.48676e-12,0.74509,1669
"b'000008'","b'CountDeclClass <= 0.765'","b'target = 0'",0.07589,170,0.07009,157,0.92353,0.01354,1.23949,6.77224e-10,0.74509,1669
"b'000009'","b'RatioCommentToCode > 1.635'","b'target = 0'",0.2,448,0.18438,413,0.92188,0.03536,1.23727,7.79464e-26,0.74509,1669
