"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'OWN_COMMIT <= -0.006'","b'target = 0'",0.08304,186,0.08304,186,1,0.01798,1.27635,2.01926e-21,0.78348,1755
"b'000001'","b'-0.006 < OWN_COMMIT <= 0.098'","b'target = 0'",0.31786,712,0.31741,711,0.9986,0.06838,1.27456,9.36477e-92,0.78348,1755
"b'000002'","b'1.08 < MaxInheritanceTree <= 1.86 & -0.265 < CountDeclMethodDefault <= 0.005'","b'target = 0'",0.10223,229,0.10045,225,0.98253,0.02035,1.25406,1.39992e-16,0.78348,1755
"b'000003'","b'1.86 < MaxInheritanceTree <= 2.215 & 0.931 < CountClassBase <= 1.018'","b'target = 0'",0.11473,257,0.11205,251,0.97665,0.02216,1.24656,4.99916e-23,0.78348,1755
"b'000004'","b'1.86 < MaxInheritanceTree <= 2.215 & -0.21 < CountDeclMethodProtected <= 0.105'","b'target = 0'",0.1,224,0.09732,218,0.97321,0.01897,1.24217,1.33167e-16,0.78348,1755
"b'000005'","b'1.86 < MaxInheritanceTree <= 2.215 & 0.735 < CountDeclClass <= 1.055'","b'target = 0'",0.12321,276,0.11875,266,0.96377,0.02221,1.23011,9.50661e-11,0.78348,1755
"b'000006'","b'RatioCommentToCode > 1.5'","b'target = 0'",0.19643,440,0.18839,422,0.95909,0.03449,1.22414,9.02151e-30,0.78348,1755
"b'000007'","b'CountClassCoupled <= 0.85'","b'target = 0'",0.20045,449,0.19152,429,0.95546,0.03447,1.2195,5.32394e-29,0.78348,1755
"b'000008'","b'-0.25 < AvgLineBlank <= 0.105 & 0.735 < CountDeclClass <= 1.055'","b'target = 0'",0.31071,696,0.29063,651,0.93534,0.04719,1.19383,8.46746e-20,0.78348,1755
"b'000009'","b'-0.25 < AvgLineBlank <= 0.105 & -0.265 < CountDeclMethodDefault <= 0.005'","b'target = 0'",0.30223,677,0.28125,630,0.93058,0.04446,1.18774,1.38595e-26,0.78348,1755
