"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountInput_Mean <= 1.56 & 1.835 < MaxInheritanceTree <= 2.22'","b'target = 0'",0.04286,96,0.04241,95,0.98958,0.01038,1.32417,5.45585e-09,0.74732,1674
"b'000001'","b'-0.012 < OWN_COMMIT <= 0.102'","b'target = 0'",0.31518,706,0.31116,697,0.98725,0.07562,1.32105,4.99187e-94,0.74732,1674
"b'000002'","b'1.11 < MaxInheritanceTree <= 1.835 & -0.275 < CountDeclMethodDefault <= 0.025'","b'target = 0'",0.09643,216,0.09464,212,0.98148,0.02258,1.31333,1.34823e-19,0.74732,1674
"b'000003'","b'OWN_COMMIT <= -0.012'","b'target = 0'",0.08616,193,0.08438,189,0.97927,0.01999,1.31038,2.39145e-20,0.74732,1674
"b'000004'","b'1.835 < MaxInheritanceTree <= 2.22 & -0.31 < CountDeclMethodPrivate <= 0.21'","b'target = 0'",0.09018,202,0.08705,195,0.96535,0.01966,1.29174,2.09989e-10,0.74732,1674
"b'000005'","b'-0.03 < MAJOR_LINE <= 0.465 & -0.31 < CountDeclMethodPrivate <= 0.21'","b'target = 0'",0.16205,363,0.15491,347,0.95592,0.0338,1.27913,1.55494e-17,0.74732,1674
"b'000006'","b'CountClassCoupled <= 0.8'","b'target = 0'",0.19196,430,0.18304,410,0.95349,0.03958,1.27587,3.55009e-35,0.74732,1674
"b'000007'","b'RatioCommentToCode > 1.445'","b'target = 0'",0.19152,429,0.17857,400,0.9324,0.03545,1.24766,1.964e-27,0.74732,1674
"b'000008'","b'-0.31 < CountDeclMethodPrivate <= 0.21 & -0.235 < AvgLineBlank <= 0.085'","b'target = 0'",0.22188,497,0.20536,460,0.92555,0.03955,1.23849,3.74013e-10,0.74732,1674
"b'000009'","b'-0.03 < MAJOR_LINE <= 0.465 & 0.73 < CountDeclClass <= 1.04'","b'target = 0'",0.20938,469,0.1933,433,0.92324,0.03683,1.2354,7.54314e-14,0.74732,1674
