test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
2122,0,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,15.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.51,0.49
101,0,19.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,6.0,7.0,0.0,0.09,0.0,10.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.56,0.44
132,0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.1,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.56,0.44
136,0,7.0,0.0,1.0,7.0,0.0,1.0,2.0,13.0,32.0,12.0,215.0,0.24,0.0,98.0,1.0,3.0,33.0,2.0,16.7952755905512,0.0,3.29133858267717,0.0,0.0,1.0,0.25,0.0,0.51,0.49
147,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.11,0.0,0.0,1.0,2.0,28.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0,0.53,0.47
148,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,26.0,0.09,0.0,6.0,7.0,2.0,29.0,2.0,0.984615384615385,0.0,1.35384615384615,1.0,0.0,0.354938271604938,1.0,3.0,0.55,0.45
153,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,24.0,0.09,0.0,47.0,1.0,0.0,25.0,2.0,3.29166666666667,1.0,3.59722222222222,1.0,0.0,0.267241379310345,0.666666666666667,3.0,0.55,0.45
199,0,19.0,0.0,1.0,6.0,2.0,1.0,1.0,1.0,9.0,43.0,0.0,0.4,0.0,10.0,1.0,2.0,29.0,2.0,3.0,0.0,2.01052631578947,0.0,0.0,0.578005115089514,0.5,2.0,0.54,0.46
215,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.12,0.0,1.0,1.0,4.0,18.0,2.0,1.89393939393939,1.0,1.5,1.0,0.0,0.334365325077399,0.5,1.0,0.52,0.48
218,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0,6.0,19.0,0.11,0.0,53.0,3.0,0.0,26.0,2.0,4.53846153846154,0.0,5.5,0.0,0.0,1.1,0.5,2.0,0.55,0.45
272,0,16.0,6.0,1.0,1.0,0.0,11.0,3.0,15.0,10.0,44.0,46.0,0.14,15.0,38.0,2.0,1.0,2.0,3.0,4.74561403508772,0.0,7.15789473684211,0.0,0.0,1.0,0.6,3.0,0.53,0.47
286,0,4.0,1.0,1.0,1.0,0.0,11.0,3.0,7.0,4.0,10.0,46.0,0.13,15.0,38.0,2.0,1.0,2.0,2.0,3.36170212765957,0.0,6.04255319148936,0.0,0.0,1.0,0.5,3.0,0.54,0.46
287,0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,4.0,6.0,12.0,0.11,0.0,53.0,2.0,1.0,27.0,2.0,3.88888888888889,0.0,8.88888888888889,1.0,0.0,1.1,1.0,2.0,0.51,0.49
2154,0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,8.0,6.0,0.1,7.0,71.0,2.0,0.0,26.0,2.0,9.75,1.0,14.25,2.0,0.0,0.55448717948718,0.666666666666667,1.0,0.51,0.49
303,0,10.0,10.0,0.0,3.0,0.0,3.0,3.0,5.0,16.0,40.0,81.0,0.12,4.0,95.0,1.0,1.0,51.0,4.0,46.6,0.0,6.1588785046729,32.0,0.0,1.0,0.333333333333333,0.0,0.52,0.48
312,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,3.0,0.1,0.0,89.0,3.0,0.0,25.0,1.0,3.93333333333333,1.0,4.55,1.0,1.0,0.732348111658456,1.0,2.0,0.51,0.49
901,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,0.13,0.0,0.0,1.0,4.0,8.0,2.0,3.23529411764706,1.0,1.38235294117647,1.0,0.0,0.280193236714976,1.0,3.0,0.51,0.49
1037,0,0.0,7.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,14.0,34.0,0.2,0.0,90.0,1.0,1.0,7.0,3.0,4.30555555555556,0.0,2.75,0.0,0.0,0.9,1.0,2.0,0.53,0.47
77,0,19.0,0.0,1.0,5.0,2.0,2.0,1.0,1.0,9.0,48.0,0.0,0.5,0.0,10.0,2.0,5.0,23.0,6.0,12.5126050420168,1.0,2.48739495798319,1.0,0.0,0.413823272090989,1.0,4.0,0.53,0.47
92,0,1.0,4.0,1.0,42.0,0.0,10.0,2.0,7.0,24.0,24.0,14.0,0.25,11.0,23.0,1.0,1.0,71.0,6.0,4.58928571428571,0.0,4.27678571428571,0.0,0.0,0.568269230769231,0.0,0.0,0.52,0.48
2190,0,0.0,6.0,1.0,6.0,17.0,1.0,3.0,2.0,10.0,5.0,3.0,0.16,2.0,89.0,1.0,22.0,1.0,1.0,5.52631578947368,2.0,5.05263157894737,1.0,0.0,0.7,1.0,1.0,0.51,0.49
328,0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,13.0,7.0,1.0,71.0,0.08,0.0,97.0,3.0,11.0,13.0,3.0,41.6,0.0,2.95,0.0,0.0,0.536423841059603,0.666666666666667,1.0,0.51,0.49
816,0,1.0,0.0,1.0,3.0,0.0,16.0,3.0,4.0,5.0,12.0,43.0,0.12,0.0,87.0,2.0,1.0,33.0,2.0,52.5,1.0,5.3265306122449,1.0,0.0,1.0,1.0,0.0,0.53,0.47
2201,0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,8.0,10.0,13.0,4.69,2.0,84.0,6.0,3.0,11.0,2.0,4.42857142857143,0.0,5.47619047619048,1.0,0.0,0.48951048951049,1.0,1.0,0.59,0.41
1004,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,20.0,38.0,0.35,0.0,93.0,4.0,10.0,16.0,2.0,55.7,0.0,2.38636363636364,0.0,0.0,1.1,1.0,3.0,0.52,0.48
1047,0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,3.0,6.0,14.0,3.0,0.24,0.0,86.0,2.0,5.0,3.0,2.0,8.76923076923077,1.0,2.41025641025641,1.0,0.0,0.621103117505995,1.0,2.0,0.62,0.38
835,0,1.0,0.0,1.0,32.0,6.0,0.0,3.0,1.0,4.0,6.0,44.0,1.52,0.0,77.0,1.0,8.0,13.0,2.0,6.44897959183673,1.0,11.6734693877551,1.0,0.0,0.341442224152911,0.5,1.0,0.51,0.49
849,0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,8.0,10.0,0.22,0.0,73.0,2.0,1.0,5.0,1.0,4.2,1.0,4.5,1.0,0.0,0.194690265486726,0.666666666666667,0.0,0.57,0.43
853,0,3.0,1.0,1.0,4.0,1.0,0.0,2.0,5.0,2.0,12.0,75.0,0.16,0.0,96.0,4.0,1.0,33.0,2.0,52.5,0.0,3.22222222222222,0.0,0.0,1.0,0.5,0.0,0.54,0.46
855,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,24.0,0.14,0.0,47.0,1.0,0.0,0.0,1.0,2.52755905511811,1.0,1.96850393700787,1.0,0.0,0.480868665977249,1.0,1.0,0.51,0.49
856,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,8.0,14.0,4.69,0.0,77.0,1.0,0.0,4.0,1.0,8.73333333333333,2.0,3.86666666666667,1.0,0.0,0.614107883817427,1.0,4.0,0.57,0.43
858,0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,12.0,50.0,0.19,0.0,93.0,1.0,0.0,33.0,5.0,3.31034482758621,0.0,3.48275862068966,0.0,0.0,1.0,1.0,0.0,0.54,0.46
2254,0,19.0,0.0,1.0,0.0,5.0,0.0,3.0,4.0,0.0,14.0,35.0,0.15,0.0,78.0,2.0,0.0,8.0,2.0,4.88888888888889,0.0,3.68518518518519,0.0,0.0,0.989195678271308,0.0,1.0,0.51,0.49
2282,0,1.0,14.0,1.0,1.0,0.0,0.0,2.0,12.0,1.0,7.0,6.0,0.11,0.0,73.0,1.0,3.0,20.0,2.0,3.03571428571429,0.0,3.19642857142857,0.0,0.0,0.806451612903226,1.0,3.0,0.53,0.47
886,0,0.0,34.0,1.0,16.0,0.0,0.0,2.0,43.0,14.0,5.0,5.0,0.08,0.0,100.0,2.0,44.0,44.0,2.0,4.3594470046083,0.0,4.31336405529954,0.0,0.0,0.352900312608545,0.4,1.0,0.52,0.48
2289,0,1.0,23.0,1.0,3.0,0.0,0.0,2.0,16.0,3.0,12.0,34.0,0.17,0.0,55.0,2.0,0.0,16.0,3.0,3.18032786885246,1.0,4.14754098360656,1.0,0.0,0.851251840942563,1.0,2.0,0.51,0.49
2290,0,1.0,10.0,1.0,4.0,0.0,0.0,2.0,8.0,3.0,18.0,25.0,0.05,0.0,39.0,2.0,0.0,12.0,2.0,3.69230769230769,1.0,3.76923076923077,1.0,0.0,0.894865525672372,0.5,0.0,0.51,0.49
887,0,0.0,4.0,1.0,46.0,0.0,0.0,1.0,16.0,0.0,3.0,58.0,0.09,0.0,100.0,3.0,1.0,18.0,2.0,2.5,0.0,3.37096774193548,18.0,0.0,0.96545768566494,1.0,2.0,0.53,0.47
2293,0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,16.0,0.08,4.0,100.0,3.0,0.0,9.0,2.0,3.35,3.0,11.8,0.0,0.0,0.9,1.0,0.0,0.55,0.45
