test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
10,0,3.0,0.0,1.0,5.0,1.0,9.0,510.0,1.0,38.0,15.0,16.0,0.93,1.0,91.0,2.0,0.0,28.0,4.0,6.04878048780488,1.0,1.0,0.744186046511628,0.0,53.0,0.95578231292517,0.0,4.0,0.5467047159824441,0.4532952840175559
10,1,9.0,3.0,1.0,0.0,2.0,12.0,520.0,1.0,9.0,24.0,18.0,27.68,2.0,94.0,4.0,3.0,18.0,1.0,5.38461538461539,0.0,1.0,1.48780487804878,0.0,53.0,0.943757725587145,0.0,3.0,0.5154285389172704,0.4845714610827296
10,2,5.0,42.0,1.0,6.0,47.0,10.0,532.0,1.0,0.0,0.0,9.0,0.85,1.0,98.0,1.0,0.0,19.0,1.0,4.0,0.0,1.0,0.653061224489796,0.0,114.0,0.73494917904613,0.0,5.0,0.5172656722725769,0.4827343277274231
1955,0,0.0,0.0,1.0,0.0,0.0,4.0,722.0,1.0,3.0,3.0,29.0,1.23,0.0,98.0,5.0,1.0,0.0,2.0,84.8,0.0,0.0,0.0625,0.0,1469.0,1.0,0.0,0.0,0.5059929382924349,0.494007061707565
1955,1,28.0,1.0,1.0,244.0,4.0,8.0,354.0,1.0,0.0,13.0,3.0,0.54,2.0,87.0,1.0,0.0,1.0,1.0,5.59375,1.0,2.0,1.11764705882353,0.0,1264.0,0.669312169312169,0.0,0.0,0.5064701793061306,0.49352982069386936
1955,2,6.0,0.0,1.0,251.0,4.0,6.0,375.0,2.0,4.0,3.0,43.0,0.46,3.0,73.0,4.0,0.0,0.0,2.0,3.24528301886792,0.0,1.0,0.553571428571429,0.0,955.0,0.728621908127209,0.0,0.0,0.5159582665486018,0.48404173345139845
16,0,8.0,0.0,1.0,223.0,0.0,2.0,144.0,1.0,2.0,9.0,30.0,0.23,1.0,31.0,2.0,0.0,12.0,2.0,5.85,0.0,1.0,1.0952380952381,0.0,272.0,0.380410022779043,0.0,1.0,0.5911079281098592,0.4088920718901408
16,1,7.0,0.0,2.0,21.0,6.0,10.0,180.0,1.0,6.0,1.0,1.0,0.15,12.0,92.0,1.0,2.0,4.0,1.0,119.0,1.0,0.0,1.6875,0.0,241.0,0.774253731343284,0.0,4.0,0.5317218453901669,0.46827815460983296
16,2,6.0,2.0,1.0,3.0,9.0,5.0,112.0,4.0,1.0,1.0,5.0,0.84,1.0,81.0,2.0,0.0,3.0,2.0,101.2,0.0,1.0,0.263157894736842,0.0,289.0,0.839160839160839,0.0,1.0,0.5152518399619885,0.4847481600380115
1958,0,16.0,0.0,1.0,3.0,2.0,12.0,318.0,2.0,46.0,1.0,6.0,0.64,4.0,88.0,4.0,0.0,1.0,2.0,5.08333333333333,0.0,1.0,0.814814814814815,0.0,1082.0,1.0,0.0,0.0,0.5270658422915719,0.47293415770842784
