"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountClassCoupled <= 4.3'","b'target = 0'",0.20106,419,0.2001,417,0.99523,0.03387,1.20374,5.16816e-36,0.82678,1723
"b'000001'","b'28.6 < CountDeclMethodPublic <= 43.4 & -0.048 < AvgLineBlank <= 0.054'","b'target = 0'",0.10269,214,0.10173,212,0.99065,0.01683,1.19821,2.36576e-14,0.82678,1723
"b'000002'","b'CountLineComment <= 28'","b'target = 0'",0.19674,410,0.19434,405,0.9878,0.03168,1.19477,1.01501e-30,0.82678,1723
"b'000003'","b'4.3 < CountClassCoupled <= 8.35'","b'target = 0'",0.20154,420,0.19818,413,0.98333,0.03155,1.18936,3.19479e-29,0.82678,1723
"b'000004'","b'MAJOR_LINE <= 0.6'","b'target = 0'",0.1929,402,0.18906,394,0.9801,0.02958,1.18545,2.25667e-26,0.82678,1723
"b'000005'","b'0.6 < MAJOR_LINE <= 1.74'","b'target = 0'",0.20537,428,0.19962,416,0.97196,0.02982,1.17561,1.09169e-24,0.82678,1723
"b'000006'","b'28.6 < CountDeclMethodPublic <= 43.4 & 0.9965 < AvgEssential <= 1.022'","b'target = 0'",0.15547,324,0.15019,313,0.96605,0.02165,1.16845,6.72054e-13,0.82678,1723
"b'000007'","b'OWN_COMMIT <= 0.176'","b'target = 0'",0.1977,412,0.19098,398,0.96602,0.02753,1.16842,1.85325e-21,0.82678,1723
"b'000008'","b'-0.04 < CountDeclMethodProtected <= 1.14'","b'target = 0'",0.30182,629,0.28455,593,0.94277,0.03501,1.14029,1.98153e-23,0.82678,1723
"b'000009'","b'CountDeclInstanceVariable <= 3.95'","b'target = 0'",0.19578,408,0.18378,383,0.93873,0.02192,1.13541,2.57148e-13,0.82678,1723
