test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
32,0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.558823529411765,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.54,0.46
575,0,6.0,3.0,1.0,4.0,29.0,0.0,46.0,14.0,0.0,4.0,0.12,0.0,100.0,3.0,0.0,16.0,1.0,2.67391304347826,14.0,4.89130434782609,1.0,1.0,2.5,0.0,0.25,0.0,4.0,0.0,0.53,0.47
575,1,6.0,3.0,1.0,1.0,27.0,0.0,39.0,8.0,3.0,6.0,1.9,0.0,89.0,3.0,0.0,19.0,2.0,6.60416666666667,1.0,4.60416666666667,2.0,1.0,0.385964912280702,0.0,0.3,0.0,2.0,0.0,0.54,0.46
578,0,2.0,0.0,2.0,2.0,9.0,0.0,43.0,2.0,3.0,1.0,0.18,0.0,93.0,3.0,2.0,14.0,0.0,4.12121212121212,0.0,4.09090909090909,1.0,1.0,0.5,0.0,1.0,0.0,3.0,3.0,0.61,0.39
633,0,21.0,0.0,1.0,9.0,4.0,0.0,31.0,11.0,0.0,0.0,6.3,0.0,95.0,1.0,4.0,18.0,2.0,4.44736842105263,1.0,3.52631578947368,1.0,1.0,0.901960784313726,0.0,1.0,0.0,1.0,0.0,0.54,0.46
633,1,6.0,3.0,1.0,1.0,27.0,0.0,39.0,8.0,3.0,6.0,11.5,0.0,89.0,3.0,0.0,19.0,2.0,6.60416666666667,1.0,4.60416666666667,2.0,1.0,0.385964912280702,0.0,0.75,0.0,1.0,0.0,0.56,0.44
633,2,12.0,0.0,2.0,6.0,28.0,0.0,34.0,3.0,0.0,11.0,5.4,0.0,100.0,2.0,0.0,7.0,1.0,3.60416666666667,0.0,3.02083333333333,1.0,0.0,0.730769230769231,0.0,0.5,0.0,1.0,3.0,0.53,0.47
633,3,6.0,3.0,1.0,4.0,29.0,0.0,46.0,228.0,0.0,4.0,6.6,0.0,100.0,3.0,0.0,16.0,2.0,2.67391304347826,0.0,4.89130434782609,1.0,1.0,0.459016393442623,0.0,0.25,0.0,4.0,2.0,0.52,0.48
678,0,15.0,0.0,1.0,2.0,230.0,0.0,71.0,2.0,0.0,1.0,0.05,0.0,100.0,2.0,0.0,73.0,1.0,5.59656652360515,4.0,3.90557939914163,1.0,1.0,0.48728813559322,0.0,0.607142857142857,0.0,2.0,2.0,0.51,0.49
678,1,8.0,17.0,1.0,1.0,116.0,1.0,174.0,8.0,0.0,0.0,0.15,1.0,100.0,4.0,5.0,7.0,2.0,3.71428571428571,0.0,6.49206349206349,1.0,1.0,0.651851851851852,0.0,0.342857142857143,0.0,1.0,11.0,0.55,0.45
678,2,5.0,0.0,1.0,0.0,82.0,0.0,38.0,54.0,0.0,23.0,5.4,1.0,16.0,1.0,0.0,28.0,2.0,4.55474452554745,1.0,5.47445255474453,2.0,1.0,0.682291666666667,0.0,0.8,0.0,3.0,1.0,0.51,0.49
748,0,25.0,55.0,10.0,600.0,12.0,0.0,575.0,8.0,0.0,187.0,0.21,0.0,100.0,2.0,363.0,136.0,2.0,13.8152866242038,0.0,2.92356687898089,0.0,1.0,0.2,0.0,0.1,0.0,4.0,14.0,0.51,0.49
