test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
101,0,1.0,0.0,4.0,67.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.761831300435598,0.23816869956440198
132,0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,91.0,0.1,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.7231745456103682,0.27682545438963163
147,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,64.0,0.11,0.0,0.0,1.0,2.0,28.0,2.0,32.0,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0,0.7833800877081034,0.21661991229189675
148,0,0.0,0.0,1.0,0.0,32.0,0.0,1.0,14.0,0.0,1.0,65.0,0.09,0.0,6.0,1.0,2.0,29.0,2.0,0.984615384615385,0.0,1.35384615384615,1.0,0.0,0.354938271604938,1.0,3.0,0.7640910078212408,0.23590899217875935
153,0,19.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,71.0,0.09,0.0,88.0,1.0,0.0,25.0,2.0,3.29166666666667,1.0,3.59722222222222,1.0,0.0,1.0,0.666666666666667,3.0,0.6315006260637985,0.36849937393620164
193,0,0.0,0.0,1.0,0.0,18.0,0.0,1.0,1.0,0.0,1.0,67.0,0.1,0.0,94.0,1.0,3.0,28.0,2.0,3.6865671641791,36.0,2.35820895522388,1.0,0.0,0.351351351351351,1.0,3.0,0.7618341203154401,0.23816587968455977
199,0,0.0,0.0,1.0,42.0,0.0,1.0,1.0,1.0,9.0,43.0,86.0,0.4,0.0,97.0,1.0,54.0,29.0,2.0,3.0,0.0,2.01052631578947,0.0,0.0,0.578005115089514,0.5,2.0,0.7618305559079971,0.23816944409200294
203,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,12.0,158.0,0.35,0.0,93.0,1.0,5.0,14.0,2.0,2.80769230769231,0.0,1.19230769230769,0.0,0.0,0.724852071005917,1.0,1.0,0.6548585810419159,0.3451414189580841
205,0,2.0,1.0,2.0,63.0,0.0,1.0,3.0,2.0,6.0,12.0,27.0,0.17,0.0,87.0,2.0,0.0,20.0,2.0,4.02777777777778,0.0,6.08333333333333,1.0,0.0,0.75992438563327,0.1,1.0,0.7618527872756989,0.238147212724301
215,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,65.0,0.12,4.0,1.0,1.0,4.0,18.0,9.0,1.89393939393939,1.0,1.5,1.0,0.0,0.334365325077399,0.5,1.0,0.743595559471785,0.2564044405282152
218,0,0.0,0.0,1.0,89.0,0.0,0.0,2.0,1.0,7.0,6.0,19.0,0.11,0.0,83.0,3.0,0.0,26.0,2.0,4.53846153846154,0.0,29.1,0.0,0.0,0.252747252747253,0.5,2.0,0.762613107932187,0.23738689206781316
255,0,12.0,21.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,53.0,114.0,0.34,0.0,98.0,2.0,0.0,31.0,1.0,4.07017543859649,1.0,2.23684210526316,1.0,0.0,0.538638985005767,0.666666666666667,3.0,0.7353315742415134,0.2646684257584865
271,0,17.0,12.0,2.0,1.0,0.0,2.0,3.0,4.0,11.0,14.0,34.0,0.19,0.0,89.0,2.0,2.0,27.0,2.0,4.14893617021277,0.0,5.36170212765957,0.0,0.0,0.347517730496454,0.5,2.0,0.6366830974429079,0.3633169025570922
272,0,3.0,6.0,1.0,1.0,0.0,1.0,3.0,15.0,10.0,44.0,82.0,0.14,0.0,94.0,2.0,1.0,58.0,3.0,4.74561403508772,36.0,7.15789473684211,0.0,0.0,0.367626886145405,0.6,3.0,0.7618264408809542,0.23817355911904606
279,0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,11.0,24.0,68.0,0.06,0.0,95.0,2.0,1.0,48.0,2.0,4.075,0.0,31.2,0.0,0.0,0.240831295843521,0.5,5.0,0.6905896357464942,0.3094103642535057
286,0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,7.0,4.0,10.0,38.0,2.13,1.0,86.0,2.0,30.0,43.0,2.0,3.36170212765957,0.0,6.04255319148936,0.0,0.0,0.329113924050633,0.5,3.0,0.6965228347598577,0.30347716524014245
287,0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,4.0,6.0,12.0,0.11,0.0,84.0,2.0,1.0,27.0,2.0,45.0,0.0,8.88888888888889,1.0,0.0,0.440318302387268,1.0,2.0,0.7915679461141625,0.2084320538858373
303,0,10.0,0.0,1.0,3.0,34.0,1.0,3.0,5.0,16.0,40.0,81.0,0.12,0.0,95.0,1.0,1.0,72.0,4.0,3.35514018691589,0.0,6.1588785046729,1.0,0.0,0.460674157303371,0.333333333333333,3.0,0.7618288545085595,0.23817114549144028
312,0,0.0,0.0,1.0,74.0,0.0,13.0,2.0,1.0,0.0,8.0,60.0,0.1,0.0,89.0,3.0,0.0,25.0,1.0,3.93333333333333,1.0,4.55,1.0,0.0,0.732348111658456,1.0,3.0,0.7620301866111289,0.23796981338887113
2171,0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,4.0,17.0,35.0,31.0,0.38,0.0,100.0,3.0,1.0,11.0,3.0,3.6025641025641,0.0,2.67948717948718,1.0,0.0,0.986795774647887,1.0,0.0,0.5202811214352695,0.4797188785647305
92,0,19.0,4.0,1.0,3.0,0.0,8.0,2.0,7.0,24.0,24.0,83.0,1.27,0.0,95.0,1.0,1.0,55.0,6.0,4.58928571428571,0.0,4.27678571428571,39.0,0.0,0.568269230769231,1.0,6.0,0.761820132690407,0.23817986730959295
