Antecedent,Antecedent Coverage %,Confidence,Lift
-0.05 < Del_lines <= 0.47,0.74988,0.98509,1.128
19.2 < CountLineComment <= 25.3,0.21984,0.96186,1.1014
2.14 < CountClassCoupled <= 3.88,0.18305,0.95674,1.09553
0.56 < CountClassCoupled <= 2.14,0.21751,0.95503,1.09358
25.3 < CountLineComment <= 33.7,0.18631,0.9475,1.08495
RatioCommentToCode > 1.61,0.19842,0.94601,1.08324
AvgLineComment > 3.22,0.19655,0.94313,1.07994
PercentLackOfCohesion <= 2,0.23801,0.93738,1.07336
-0.053 < MAJOR_LINE <= 0.037,0.43689,0.92964,1.0645
-0.14 < CountDeclInstanceVariable <= 1.12,0.3088,0.92911,1.06389
