Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.46,0.20238,0.98592,1.08204
26 < CountLineComment <= 33.2,0.19572,0.98058,1.07619
0.828 < OWN_LINE <= 0.968,0.19952,0.97857,1.07398
-0.17 < Del_lines <= 0.43,0.82803,0.9782,1.07357
20.3 < CountLineComment <= 26,0.21378,0.97333,1.06823
1.76 < CountClassCoupled <= 3.36,0.21188,0.97085,1.06551
-0.22 < CountClassDerived <= 0.155,0.44418,0.96898,1.06346
RatioCommentToCode > 2.19,0.1981,0.96882,1.06328
0.34 < CountDeclMethodProtected <= 1.16,0.20475,0.96752,1.06185
OWN_LINE > 0.968,0.20618,0.96544,1.05957
