Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.86,0.19271,0.9656,1.11684
CountOutput_Min > 1.805,0.20644,0.9633,1.11418
0.46 < CountClassCoupled <= 2.16,0.22301,0.95754,1.10751
CountClassCoupled <= 0.46,0.19271,0.95577,1.10547
-0.22 < Del_lines <= 1.04,0.81534,0.95354,1.10289
0 < CountDeclInstanceVariable <= 0.97,0.12642,0.95131,1.10031
CountDeclInstanceVariable <= 0,0.2661,0.95018,1.099
2.16 < CountClassCoupled <= 3.98,0.1785,0.94164,1.08913
0.43 < CountDeclMethodProtected <= 1.12,0.19129,0.94059,1.08792
OWN_LINE > 0.986,0.21686,0.93668,1.08339
