Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassBase <= 0.924,0.11627,0.98814,1.09592
-0.19 < Del_lines <= 0.39,0.78309,0.98298,1.0902
CountClassCoupled <= 0.62,0.19807,0.97448,1.08077
2.08 < CountClassCoupled <= 3.8,0.17279,0.97074,1.07663
RatioCommentToCode > 1.82,0.19761,0.96512,1.07038
OWN_LINE > 0.97,0.19301,0.96429,1.06946
CountOutput_Min > 2.54,0.20083,0.95881,1.06339
18.1 < CountLineComment <= 25.1,0.2716,0.95093,1.05465
0.924 < CountClassBase <= 1.076,0.32583,0.94499,1.04807
-0.125 < CountDeclMethodProtected <= 0.335,0.3341,0.9436,1.04652
