Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1,0.24092,0.97652,1.09182
-0.07 < Del_lines <= 0.195,0.78076,0.97524,1.0904
2.28 < CountClassCoupled <= 3.84,0.18576,0.97208,1.08687
1 < CountClassCoupled <= 2.28,0.16785,0.97191,1.08667
-0.45 < CountDeclMethodProtected <= 0.44 & -0.006 < CountDeclMethodDefault <= 0.156,0.23385,0.96976,1.08427
RatioCommentToCode > 1.85,0.19849,0.96912,1.08356
-0.8 < CountDeclInstanceVariable <= 0.92,0.35455,0.96676,1.08091
PercentLackOfCohesion <= 2,0.25177,0.96442,1.0783
CountLineComment <= 19.1,0.19661,0.96163,1.07518
0.44 < CountDeclMethodProtected <= 1.27,0.20462,0.95853,1.07171
