Antecedent,Antecedent Coverage %,Confidence,Lift
1.96 < CountClassCoupled <= 3.8,0.19523,0.99267,1.13085
CountClassCoupled <= 0.58,0.19905,0.99041,1.12828
CountDeclInstanceVariable <= -0.04,0.10692,0.98661,1.12395
-0.04 < CountDeclInstanceVariable <= 1.28,0.30549,0.98281,1.11963
0.58 < CountClassCoupled <= 1.96,0.19189,0.98259,1.11937
MAJOR_LINE <= -0.04,0.08592,0.97778,1.11389
-0.09 < Del_lines <= 0.44,0.758,0.9767,1.11266
-0.04 < MAJOR_LINE <= 0.094,0.39714,0.97596,1.11182
PercentLackOfCohesion <= 4.5,0.22339,0.97436,1.11
29 < CountLineComment <= 41.4,0.15847,0.97289,1.10832
