Antecedent,Antecedent Coverage %,Confidence,Lift
0.44 < CountClassCoupled <= 2.26,0.21276,0.97315,1.10818
-0.16 < Del_lines <= 0.61,0.73822,0.97292,1.10792
CountClassCoupled <= 0.44,0.20276,0.96948,1.104
2.26 < CountClassCoupled <= 4.36,0.18563,0.9641,1.09788
CountClassBase <= 0.902,0.1347,0.96113,1.09449
RatioCommentToCode > 1.72,0.19848,0.95923,1.09233
CountDeclInstanceVariable <= 0.1,0.25654,0.95362,1.08594
0.945 < RatioCommentToCode <= 1.72,0.18991,0.94987,1.08167
-0.03 < MAJOR_LINE <= 0.023,0.45788,0.92827,1.05708
0.902 < CountClassBase <= 1.058,0.36744,0.92358,1.05172
