Antecedent,Antecedent Coverage %,Confidence,Lift
Del_lines <= -0.96,0.04858,1.0,1.17386
CountClassCoupled <= 0.32,0.18679,0.9697,1.13829
-0.1 < Del_lines <= 0.56,0.76226,0.96968,1.13827
OWN_LINE > 0.982,0.2,0.96226,1.12957
0.844 < OWN_LINE <= 0.982,0.19623,0.95192,1.11743
0.32 < CountClassCoupled <= 2.24,0.21934,0.94839,1.11328
CountClassBase <= 0.825,0.13585,0.94792,1.11273
CountInput_Mean <= 1.16,0.2,0.94575,1.11019
RatioCommentToCode > 2.145,0.19953,0.94563,1.11004
0.92 < AvgCyclomaticModified <= 1.084,0.4033,0.94503,1.10934
