Antecedent,Antecedent Coverage %,Confidence,Lift
0.54 < CountClassCoupled <= 2.06,0.20095,0.99292,1.07605
-0.105 < Del_lines <= 0.325,0.80616,0.98765,1.07034
RatioCommentToCode > 1.59,0.19668,0.98554,1.06805
CountClassBase <= 0.962,0.14976,0.98418,1.06657
CountDeclInstanceVariable <= 0.1,0.24692,0.98081,1.06292
5.2 < PercentLackOfCohesion <= 38.2,0.19431,0.98049,1.06257
CountClassCoupled <= 0.54,0.21137,0.97982,1.06185
PercentLackOfCohesion <= 5.2,0.20616,0.97471,1.05631
20.1 < CountLineComment <= 27.1,0.20806,0.97267,1.0541
-0.15 < CountDeclMethodProtected <= 0.305,0.34502,0.97253,1.05395
