Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 2.175,0.19634,0.98804,1.07598
CountInput_Mean <= 1,0.20197,0.9814,1.06874
-0.05 < CountDeclInstanceVariable <= 0.7,0.29357,0.9808,1.06809
-0.125 < Del_lines <= 0.16,0.85016,0.97624,1.06313
0.934 < AvgCyclomaticModified <= 1.122,0.39784,0.97521,1.062
2.02 < CountClassCoupled <= 3.66,0.19775,0.97387,1.06055
OWN_LINE > 0.96,0.18647,0.97229,1.05883
CountClassCoupled <= 0.58,0.19352,0.97087,1.05728
1.94 < CountInput_Mean <= 3.18,0.24237,0.96512,1.05101
PercentLackOfCohesion <= 0.5,0.27196,0.96373,1.04951
