Antecedent,Antecedent Coverage %,Confidence,Lift
-0.1 < Del_lines <= 0.77,0.80186,0.9826,1.09688
RatioCommentToCode > 1.945,0.19674,0.974,1.08727
OWN_LINE > 0.974,0.19535,0.97381,1.08707
PercentLackOfCohesion <= 3,0.23116,0.96982,1.08261
-0.08 < MAJOR_LINE <= 0.03,0.46186,0.96878,1.08145
CountClassCoupled <= 0.58,0.18698,0.96517,1.07743
0.64 < CountDeclMethodProtected <= 1.64,0.19116,0.9635,1.07556
0.58 < CountClassCoupled <= 2.08,0.2307,0.96169,1.07354
1.13 < RatioCommentToCode <= 1.945,0.19767,0.96,1.07165
2.08 < CountClassCoupled <= 4.06,0.19721,0.95991,1.07155
