CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE,target
0.0,0.0,1.0,0.0,0.0,13.0,1.0,102.0,1.0,0.0,0.0,3.52,0.0,0.0,3.0,0.0,2.0,2.0,2.67,0.0,1.0,0.0,0.0,0.96,1.0,0
0.0,2.0,1.0,0.0,0.0,6.0,1.0,28.0,1.0,0.0,1.0,3.5,0.0,100.0,0.0,4.0,0.0,0.0,7.5,5.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,1.0,0.0,15.0,0.0,1.0,27.0,1.0,0.0,0.0,0.34,0.0,0.0,1.0,0.0,11.0,1.0,2.88,0.0,1.0,0.0,0.0,0.8,1.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,3.2,0.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.39,0.0,0
0.0,0.0,1.0,0.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.82,0.0,78.0,2.0,2.0,13.0,3.0,3.59,1.0,0.0,0.0,0.0,0.57,2.0,1
0.0,0.0,1.0,1.0,0.0,1.0,1.0,30.0,1.0,0.0,3.0,1.03,0.0,75.0,2.0,2.0,2.0,1.0,2.83,0.0,1.0,0.0,0.0,0.75,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,1.0,0.1,0.0,0.0,1.0,12.0,26.0,2.0,3.27,1.0,1.0,0.0,0.0,0.34,1.0,0
0.0,0.0,1.0,2.0,1.0,3.0,2.0,38.0,1.0,0.0,2.0,0.75,0.0,54.0,1.0,0.0,1.0,1.0,7.0,3.0,1.0,0.0,0.0,0.54,2.0,0
0.0,0.0,1.0,0.0,2.0,0.0,1.0,31.0,1.0,1.0,3.0,0.13,0.0,67.0,1.0,0.0,22.0,2.0,1.73,1.0,1.0,0.0,0.0,0.35,2.0,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,1.0,1.14,0.0,0.0,1.0,0.0,1.0,2.0,1.33,1.0,1.0,0.0,0.0,0.81,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,3.0,29.0,1.0,3.0,0.0,0.48,1.0,0.0,1.0,0.0,2.0,2.0,1.75,1.0,1.0,0.0,0.0,0.85,1.0,0
0.0,0.0,1.0,2.0,0.0,2.0,1.0,135.0,1.0,1.0,24.0,0.62,0.0,95.0,1.0,2.0,15.0,2.0,2.66,1.0,1.0,0.0,2.0,0.95,0.0,1
0.0,0.0,1.0,1.0,0.0,0.0,2.0,42.0,1.0,1.0,7.0,0.2,0.0,70.0,2.0,0.0,11.0,1.0,2.48,0.0,1.0,0.0,0.0,0.73,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,1.0,32.0,1.0,0.0,0.0,2.29,0.0,0.0,1.0,1.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.89,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.79,0.0,0
0.0,0.0,1.0,0.0,0.0,10.0,1.0,34.0,1.0,0.0,0.0,3.4,0.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.57,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,1.0,1.0,3.0,0.44,0.0,64.0,1.0,0.0,9.0,2.0,1.79,0.0,1.0,0.0,0.0,0.62,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,24.0,1.0,0.0,1.0,2.4,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.82,0.0,0
0.0,0.0,1.0,1.0,0.0,1.0,1.0,133.0,1.0,0.0,30.0,0.41,0.0,96.0,2.0,0.0,25.0,1.0,2.4,1.0,1.0,0.0,2.0,0.61,1.0,1
0.0,0.0,1.0,0.0,0.0,10.0,1.0,35.0,1.0,0.0,0.0,3.18,0.0,0.0,1.0,0.0,4.0,2.0,5.0,5.0,2.0,0.0,0.0,0.57,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,2.0,29.0,3.0,0.0,6.0,0.32,0.0,71.0,1.0,0.0,9.0,2.0,2.45,0.0,1.0,0.0,0.0,0.57,1.0,0
0.0,0.0,1.0,1.0,0.0,1.0,1.0,28.0,1.0,4.0,0.0,0.42,0.0,88.0,3.0,1.0,14.0,2.0,2.67,0.0,0.0,0.0,0.0,0.42,0.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,34.0,1.0,0.0,1.0,1.1,0.0,33.0,3.0,0.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.99,1.0,0
0.0,2.0,1.0,0.0,0.0,3.0,1.0,27.0,1.0,0.0,0.0,3.38,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.77,0.0,0
1.0,0.0,1.0,1.0,0.0,0.0,2.0,26.0,1.0,1.0,3.0,0.32,0.0,83.0,1.0,0.0,3.0,2.0,2.44,1.0,1.0,0.0,0.0,0.84,0.0,0
4.0,0.0,2.0,1.0,0.0,7.0,2.0,399.0,2.0,1.0,4.0,0.99,0.0,76.0,4.0,0.0,7.0,2.0,6.14,0.0,0.0,0.0,0.0,0.61,1.0,0
1.0,0.0,1.0,2.0,0.0,3.0,2.0,76.0,1.0,0.0,1.0,0.7,0.0,76.0,4.0,0.0,7.0,2.0,3.1,0.0,1.0,0.0,2.0,0.62,1.0,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,1.0,0.0,3.0,0.42,0.0,79.0,3.0,2.0,1.0,1.0,2.27,0.0,1.0,0.0,0.0,0.46,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,29.0,1.0,0.0,2.0,0.94,0.0,50.0,1.0,1.0,2.0,2.0,1.5,1.0,1.0,0.0,0.0,0.88,0.0,0
0.0,4.0,1.0,0.0,0.0,2.0,1.0,36.0,1.0,0.0,0.0,5.14,0.0,0.0,0.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.78,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,26.0,1.0,0.0,2.0,0.93,0.0,76.0,1.0,0.0,4.0,2.0,7.0,0.0,1.0,0.0,0.0,0.58,0.0,0
0.0,0.0,1.0,6.0,0.0,0.0,1.0,28.0,1.0,0.0,3.0,0.6,0.0,89.0,1.0,0.0,3.0,2.0,6.91,0.0,1.0,0.0,0.0,0.54,0.0,0
0.0,0.0,1.0,1.0,0.0,1.0,1.0,29.0,1.0,0.0,0.0,1.81,0.0,75.0,2.0,0.0,3.0,1.0,2.25,0.0,1.0,0.0,0.0,0.87,0.0,0
0.0,0.0,1.0,1.0,0.0,1.0,1.0,47.0,1.0,0.0,5.0,0.94,0.0,85.0,2.0,0.0,7.0,1.0,5.31,1.0,1.0,0.0,0.0,0.99,1.0,0
0.0,0.0,1.0,1.0,0.0,1.0,1.0,37.0,1.0,0.0,1.0,0.79,0.0,55.0,2.0,0.0,7.0,1.0,5.9,1.0,1.0,0.0,3.0,0.63,0.0,1
0.0,0.0,1.0,1.0,0.0,0.0,1.0,23.0,1.0,0.0,1.0,0.96,0.0,75.0,2.0,5.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0,0.59,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,1.0,0.0,1.0,0.75,0.0,62.0,2.0,0.0,6.0,1.0,7.5,1.0,1.0,0.0,0.0,0.61,0.0,0
0.0,0.0,1.0,1.0,0.0,1.0,1.0,52.0,1.0,0.0,5.0,0.68,0.0,83.0,1.0,0.0,3.0,2.0,9.88,0.0,1.0,0.0,0.0,0.41,0.0,0
0.0,4.0,2.0,0.0,0.0,1.0,3.0,25.0,1.0,1.0,3.0,0.41,0.0,40.0,1.0,0.0,5.0,1.0,3.6,1.0,1.0,0.0,2.0,0.71,0.0,0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,22.0,1.0,0.0,0.0,1.05,0.0,100.0,2.0,0.0,0.0,1.0,1.33,0.0,1.0,0.0,0.0,0.43,2.0,0
0.0,0.0,2.0,0.0,0.0,0.0,2.0,21.0,1.0,0.0,1.0,0.88,0.0,33.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.61,0.0,0
0.0,2.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,5.0,0.28,0.0,72.0,2.0,1.0,1.0,2.0,4.67,1.0,1.0,0.0,0.0,0.84,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,1.0,1.0,1.62,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.5,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,2.0,21.0,1.0,0.0,0.0,0.24,0.0,0.0,2.0,0.0,5.0,2.0,1.46,0.0,1.0,0.0,0.0,0.6,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,2.0,1.05,0.0,12.0,1.0,0.0,1.0,2.0,2.75,2.0,1.0,0.0,0.0,1.0,0.0,0
0.0,10.0,1.0,0.0,0.0,5.0,1.0,71.0,1.0,0.0,0.0,4.44,0.0,0.0,0.0,3.0,2.0,0.0,1.9,0.0,0.0,0.0,0.0,0.62,0.0,0
0.0,13.0,1.0,1.0,0.0,1.0,1.0,45.0,1.0,0.0,4.0,0.56,0.0,62.0,1.0,0.0,1.0,2.0,5.06,1.0,1.0,0.0,0.0,0.6,0.0,0
21.0,33.0,1.0,2.0,0.0,0.0,2.0,67.0,2.0,1.0,10.0,0.11,0.0,100.0,1.0,0.0,5.0,1.0,4.19,0.0,1.0,0.0,0.0,0.49,0.0,0
0.0,0.0,1.0,1.0,0.0,3.0,1.0,27.0,1.0,0.0,0.0,2.7,0.0,100.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.79,0.0,0
0.0,0.0,1.0,0.0,0.0,7.0,2.0,35.0,1.0,0.0,0.0,1.13,0.0,0.0,1.0,0.0,0.0,2.0,2.5,2.0,5.0,0.0,0.0,0.63,0.0,0
0.0,26.0,1.0,0.0,0.0,5.0,1.0,222.0,1.0,0.0,6.0,5.29,0.0,100.0,0.0,1.0,9.0,0.0,2.16,0.0,0.0,0.0,0.0,0.75,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,2.0,29.0,1.0,1.0,2.0,0.32,0.0,43.0,2.0,0.0,0.0,2.0,7.0,1.0,1.0,0.0,0.0,0.47,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,4.0,0.81,0.0,60.0,3.0,1.0,1.0,1.0,1.8,1.0,1.0,0.0,0.0,0.72,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,26.0,1.0,0.0,0.0,5.2,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.57,0.0,0
1.0,0.0,1.0,0.0,2.0,5.0,2.0,38.0,1.0,0.0,0.0,1.36,0.0,0.0,1.0,0.0,7.0,1.0,3.33,0.0,1.0,0.0,0.0,0.8,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,1.0,0.0,9.0,0.25,0.0,84.0,1.0,0.0,3.0,2.0,1.74,1.0,1.0,0.0,0.0,0.53,1.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,1.91,1.0,0.0,5.0,0.0,4.0,1.0,2.57,0.0,1.0,0.0,0.0,0.55,0.0,0
0.0,0.0,1.0,0.0,0.0,5.0,2.0,61.0,1.0,0.0,0.0,0.64,2.0,0.0,3.0,0.0,6.0,1.0,2.57,0.0,1.0,0.0,0.0,0.57,0.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,1.2,1.0,0.0,3.0,0.0,5.0,1.0,2.57,0.0,1.0,0.0,0.0,0.96,1.0,0
0.0,0.0,1.0,0.0,0.0,5.0,2.0,61.0,1.0,0.0,0.0,0.67,2.0,0.0,3.0,0.0,7.0,1.0,2.57,0.0,1.0,0.0,0.0,0.61,1.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,1.05,3.0,0.0,2.0,0.0,4.0,1.0,2.57,0.0,1.0,0.0,0.0,0.52,1.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,1.91,1.0,0.0,5.0,0.0,4.0,1.0,2.57,0.0,1.0,0.0,0.0,0.95,0.0,0
0.0,0.0,1.0,0.0,0.0,5.0,1.0,54.0,1.0,0.0,0.0,1.38,2.0,0.0,2.0,23.0,3.0,1.0,26.4,26.0,4.0,0.0,0.0,0.95,0.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,1.45,1.0,0.0,3.0,0.0,4.0,1.0,2.57,0.0,1.0,0.0,0.0,0.95,1.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,1.91,1.0,0.0,3.0,0.0,4.0,1.0,2.57,0.0,1.0,0.0,0.0,0.95,0.0,0
0.0,0.0,1.0,0.0,0.0,5.0,1.0,59.0,1.0,0.0,0.0,0.88,1.0,0.0,2.0,0.0,7.0,1.0,2.57,0.0,1.0,0.0,0.0,0.96,1.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,1.09,1.0,0.0,3.0,0.0,7.0,1.0,2.57,0.0,1.0,0.0,0.0,0.96,1.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,1.45,1.0,0.0,3.0,0.0,4.0,1.0,2.57,0.0,1.0,0.0,0.0,0.95,1.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,1.17,1.0,0.0,3.0,0.0,5.0,1.0,2.57,0.0,1.0,0.0,0.0,0.96,1.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,1.17,1.0,0.0,5.0,0.0,4.0,1.0,2.57,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,1.91,1.0,0.0,4.0,6.0,4.0,1.0,6.86,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,0.98,1.0,0.0,3.0,0.0,4.0,1.0,2.57,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,5.0,1.0,59.0,1.0,0.0,0.0,0.88,1.0,0.0,2.0,0.0,7.0,1.0,2.57,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,1.2,1.0,0.0,2.0,0.0,5.0,1.0,2.57,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,0.87,1.0,0.0,3.0,0.0,8.0,1.0,2.57,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,5.0,1.0,60.0,1.0,0.0,0.0,1.05,1.0,0.0,3.0,0.0,7.0,1.0,2.57,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,1.33,1.0,0.0,2.0,0.0,5.0,1.0,2.57,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,5.0,2.0,61.0,1.0,0.0,0.0,0.67,2.0,0.0,3.0,0.0,7.0,1.0,2.57,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,1.45,1.0,0.0,3.0,0.0,4.0,1.0,2.57,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,61.0,1.0,0.0,0.0,1.36,1.0,0.0,3.0,0.0,4.0,1.0,2.57,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,27.0,1.0,0.0,5.0,0.38,0.0,85.0,1.0,0.0,2.0,2.0,1.46,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,2.0,47.0,1.0,0.0,1.0,0.34,1.0,62.0,2.0,0.0,12.0,2.0,2.19,0.0,0.0,0.0,8.0,0.53,1.0,1
0.0,0.0,1.0,0.0,0.0,1.0,2.0,28.0,2.0,0.0,3.0,0.41,0.0,37.0,2.0,0.0,5.0,1.0,2.83,1.0,2.0,0.0,0.0,0.58,0.0,0
0.0,8.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,3.0,1.57,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,2.0,26.0,2.0,0.0,3.0,0.52,0.0,41.0,2.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.51,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.12,0.0,0.0,1.0,2.0,27.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,1.0,1.14,0.0,0.0,1.0,0.0,2.0,1.0,4.33,1.0,1.0,0.0,0.0,0.49,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,2.0,26.0,1.0,0.0,0.0,0.84,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.6,0.0,0
2.0,0.0,2.0,1.0,2.0,0.0,3.0,79.0,1.0,2.0,2.0,0.12,0.0,62.0,1.0,7.0,8.0,2.0,5.38,1.0,1.0,0.0,2.0,0.64,2.0,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,2.38,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.48,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,2.18,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,1
0.0,0.0,1.0,0.0,0.0,0.0,2.0,21.0,1.0,0.0,0.0,1.62,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.95,2.0,0
0.0,2.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,3.8,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.33,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,55.0,1.0,2.0,3.0,0.49,0.0,75.0,1.0,1.0,9.0,2.0,1.7,0.0,0.0,0.0,0.0,0.59,0.0,1
0.0,0.0,1.0,0.0,0.0,1.0,3.0,36.0,1.0,3.0,4.0,0.17,0.0,62.0,2.0,0.0,15.0,2.0,4.38,1.0,1.0,0.0,0.0,0.56,0.0,0
0.0,8.0,1.0,0.0,0.0,0.0,2.0,24.0,1.0,0.0,1.0,0.35,0.0,12.0,1.0,0.0,7.0,1.0,2.38,1.0,0.0,0.0,0.0,0.51,0.0,0
0.0,3.0,1.0,0.0,0.0,0.0,1.0,40.0,3.0,4.0,3.0,0.33,0.0,75.0,1.0,0.0,10.0,2.0,2.25,0.0,0.0,0.0,0.0,0.55,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,28.0,1.0,0.0,2.0,1.04,0.0,42.0,1.0,0.0,1.0,1.0,3.43,1.0,1.0,0.0,0.0,0.58,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,1.11,0.0,0.0,1.0,0.0,1.0,2.0,1.5,1.0,3.0,0.0,0.0,0.8,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.84,0.0,0.0,1.0,0.0,2.0,2.0,1.5,1.0,6.0,0.0,0.0,0.78,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.0,1.0,0.0,3.0,0.36,0.0,70.0,1.0,1.0,7.0,2.0,1.69,0.0,0.0,0.0,0.0,0.52,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,1.0,0.0,1.0,1.28,0.0,66.0,3.0,0.0,1.0,2.0,0.33,0.0,1.0,0.0,0.0,0.62,1.0,0
0.0,5.0,1.0,0.0,0.0,0.0,1.0,32.0,2.0,0.0,3.0,0.82,0.0,57.0,2.0,3.0,3.0,1.0,3.42,0.0,0.0,0.0,1.0,0.96,1.0,0
0.0,9.0,1.0,0.0,0.0,9.0,1.0,108.0,1.0,0.0,0.0,6.35,0.0,0.0,3.0,2.0,4.0,2.0,1.22,1.0,0.0,0.0,0.0,0.96,1.0,0
0.0,1.0,1.0,0.0,0.0,2.0,1.0,32.0,2.0,0.0,4.0,0.74,0.0,44.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,3.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,3.5,0.0,0.0,0.0,3.0,0.0,0.0,9.67,2.0,0.0,0.0,0.0,0.43,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,2.0,1.0,5.0,0.57,0.0,66.0,1.0,0.0,4.0,2.0,6.29,2.0,1.0,0.0,0.0,0.47,1.0,0
0.0,2.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,2.67,0.0,0.0,2.0,2.0,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.54,1.0,0
0.0,0.0,1.0,1.0,0.0,2.0,3.0,18.0,1.0,1.0,0.0,0.64,6.0,0.0,2.0,0.0,5.0,1.0,3.0,3.0,8.0,2.0,0.0,0.36,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,2.0,16.0,1.0,1.0,0.0,0.73,1.0,0.0,2.0,0.0,5.0,1.0,2.0,2.0,6.0,1.0,0.0,0.67,1.0,0
2.0,3.0,1.0,1.0,0.0,0.0,3.0,65.0,4.0,1.0,33.0,0.1,0.0,93.0,1.0,0.0,16.0,2.0,2.77,0.0,1.0,0.0,12.0,0.46,2.0,1
