test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
320,0,0.0,1.0,1.0,0.0,8.0,7.0,103.0,3.0,0.0,4.0,10.0,0.66,1.0,12.0,3.0,0.0,11.0,2.0,5.0,2.0,4.63636363636364,2.0,1.0,0.933333333333333,800.0,0.5,0.0,3.0,2.0,3.0,0.5865494,0.41345057
320,1,0.0,1.0,1.0,0.0,8.0,7.0,103.0,3.0,0.0,4.0,141.0,0.66,1.0,12.0,3.0,0.0,11.0,2.0,5.0,2.0,4.63636363636364,2.0,1.0,0.933333333333333,7.0,0.5,0.0,3.0,2.0,3.0,0.86434865,0.13565132
320,2,0.0,1.0,1.0,0.0,8.0,7.0,103.0,3.0,0.0,4.0,10.0,0.66,1.0,12.0,3.0,0.0,11.0,2.0,7.5,2.0,4.63636363636364,2.0,1.0,0.8,7.0,0.5,0.0,3.0,2.0,3.0,0.76627266,0.23372737
320,3,0.0,1.0,1.0,0.0,8.0,7.0,103.0,3.0,0.0,4.0,10.0,0.66,1.0,12.0,3.0,0.0,11.0,2.0,5.0,2.0,4.63636363636364,2.0,1.0,4.7,7.0,0.5,0.0,3.0,2.0,3.0,0.7029985,0.29700145
320,4,48.0,1.0,1.0,0.0,8.0,7.0,103.0,3.0,0.0,4.0,10.0,0.66,1.0,12.0,3.0,0.0,11.0,2.0,17.0,2.0,4.63636363636364,2.0,1.0,0.933333333333333,7.0,0.5,0.0,3.0,2.0,3.0,0.68222165,0.31777835
320,5,0.0,1.0,1.0,0.0,8.0,7.0,103.0,3.0,0.0,4.0,119.0,0.66,1.0,12.0,3.0,0.0,11.0,2.0,5.0,2.0,4.63636363636364,2.0,1.0,0.933333333333333,7.0,0.5,0.0,3.0,2.0,3.0,0.86434865,0.13565132
320,6,0.0,1.0,1.0,0.0,8.0,7.0,103.0,3.0,0.0,4.0,10.0,0.66,62.0,12.0,3.0,0.0,11.0,2.0,5.0,2.0,4.63636363636364,2.0,1.0,0.933333333333333,648.0,0.5,0.0,3.0,2.0,3.0,0.8132541,0.18674591
320,7,0.0,1.0,1.0,0.0,8.0,7.0,103.0,3.0,0.0,4.0,10.0,0.66,1.0,12.0,3.0,0.0,11.0,2.0,5.0,36.0,4.63636363636364,2.0,1.0,0.933333333333333,394.0,0.5,0.0,3.0,2.0,3.0,0.52968514,0.4703149
320,8,0.0,1.0,1.0,0.0,8.0,7.0,1586.0,3.0,0.0,4.0,103.0,0.66,1.0,12.0,3.0,0.0,11.0,2.0,5.0,2.0,4.63636363636364,2.0,1.0,0.933333333333333,7.0,0.5,0.0,3.0,2.0,3.0,0.7040138,0.29598618
320,9,0.0,1.0,1.0,0.0,8.0,7.0,103.0,3.0,0.0,4.0,10.0,0.66,1.0,12.0,3.0,0.0,11.0,2.0,5.0,2.0,2.4,2.0,1.0,0.933333333333333,7.0,0.5,0.0,3.0,2.0,3.0,0.5463289,0.45367113
322,0,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,29.1,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.50642776,0.4935722
322,1,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,34.9,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.50642776,0.4935722
322,2,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,29.7,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,4.0,3.0,3.0,0.50848687,0.4915131
322,3,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,50.0,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.50642776,0.4935722
322,4,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,19.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,475.0,0.333333333333333,0.0,3.0,3.0,3.0,0.76077986,0.23922013
322,5,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,0.0,1.0,3.22727272727273,1.0,10.6,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.78087544,0.21912454
322,6,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,77.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,12.3,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.9255084,0.07449161
322,7,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,53.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,3.22727272727273,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,1.0,0.5923201,0.40767992
322,8,8.0,1.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,12.9,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,2.0,3.0,3.0,3.0,0.50642776,0.4935722
322,9,8.0,72.0,2.0,1.0,0.0,4.0,120.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,31.0,1.0,22.3,1.0,6.09090909090909,1.0,1.0,1.33333333333333,20.0,0.333333333333333,0.0,3.0,3.0,3.0,0.6628244,0.33717558
345,0,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,12.0,2.0,41.2,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.5562628,0.4437372
345,1,39.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,11.79,0.0,95.0,2.0,0.0,17.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.54965556,0.45034447
345,2,15.0,0.0,1.0,18.0,11.0,2.0,1001.0,11.0,5.0,27.0,78.0,15.89,0.0,95.0,2.0,0.0,17.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.54965556,0.45034447
345,3,15.0,26.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,6.0,4.0,9.0,0.57932115,0.42067888
345,4,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,4.51,0.0,95.0,2.0,0.0,17.0,2.0,3.19387755102041,0.0,3.23469387755102,0.0,83.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.54965556,0.45034447
345,5,15.0,25.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,26.8,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.5684233,0.4315767
345,6,15.0,39.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,13.8,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,4.0,9.0,0.5684233,0.4315767
345,7,15.0,0.0,1.0,18.0,11.0,2.0,378.0,11.0,5.0,27.0,78.0,0.49,0.0,95.0,2.0,0.0,17.0,2.0,33.8,0.0,3.23469387755102,0.0,1.0,0.684210526315789,277.0,0.35,0.0,3.0,1.0,9.0,0.8626054,0.13739459
