test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
10,0,20.0,0.0,2.0,189.0,64.0,0.0,542.0,1.0,0.0,13.0,3.0,0.99,5.0,89.0,1.0,0.0,0.0,1.0,4.52173913043478,0.0,2.0,4.8,0.0,88.0,0.914331465172138,0.0,2.0,0.5280052345957964,0.47199476540420365
10,1,20.0,65.0,2.0,189.0,64.0,0.0,542.0,1.0,0.0,13.0,3.0,0.99,5.0,89.0,1.0,0.0,0.0,1.0,4.52173913043478,0.0,2.0,4.8,0.0,88.0,0.914331465172138,0.0,2.0,0.5496115229298111,0.4503884770701889
10,2,20.0,0.0,2.0,0.0,1.0,7.0,128.0,1.0,0.0,13.0,3.0,12.95,38.0,5.0,1.0,0.0,0.0,1.0,4.52173913043478,0.0,11.0,1.48,0.0,11096.0,0.914331465172138,0.0,2.0,0.5285603284889018,0.4714396715110982
10,3,20.0,0.0,2.0,0.0,1.0,7.0,128.0,3.0,61.0,13.0,3.0,12.95,38.0,5.0,1.0,0.0,0.0,1.0,149.7,0.0,11.0,2.3,0.0,11096.0,0.914331465172138,0.0,2.0,0.5566500236470983,0.44334997635290174
10,4,5.0,0.0,2.0,0.0,1.0,7.0,542.0,1.0,22.0,18.0,3.0,24.61,32.0,89.0,1.0,0.0,0.0,1.0,285.1,0.0,16.0,1.48,0.0,88.0,1.0,3.0,0.0,0.5824155680053822,0.4175844319946178
10,5,20.0,0.0,2.0,70.0,1.0,28.0,542.0,3.0,70.0,13.0,3.0,28.1,20.0,89.0,1.0,27.0,0.0,4.0,4.52173913043478,77.0,2.0,1.48,0.0,15216.0,1.1,0.0,2.0,0.5458091850587219,0.45419081494127805
10,6,20.0,18.0,2.0,291.0,40.0,7.0,2409.0,10.0,48.0,483.0,3.0,0.99,38.0,89.0,1.0,0.0,0.0,1.0,4.52173913043478,327.0,12.0,3.9,0.0,3602.0,0.914331465172138,2.0,2.0,0.5116801641294928,0.48831983587050726
10,7,20.0,0.0,2.0,70.0,1.0,28.0,542.0,3.0,70.0,13.0,3.0,28.1,20.0,89.0,1.0,27.0,0.0,4.0,4.52173913043478,77.0,2.0,4.9,0.0,15216.0,1.1,0.0,2.0,0.6347676330074115,0.3652323669925885
10,8,20.0,0.0,2.0,70.0,1.0,28.0,542.0,3.0,70.0,13.0,3.0,28.1,20.0,89.0,0.0,27.0,0.0,4.0,4.52173913043478,77.0,2.0,4.9,0.0,15216.0,1.1,0.0,2.0,0.6260096906907318,0.37399030930926824
10,9,20.0,0.0,2.0,70.0,1.0,28.0,542.0,3.0,70.0,990.0,3.0,28.1,20.0,89.0,0.0,27.0,0.0,4.0,4.52173913043478,77.0,2.0,4.9,0.0,15216.0,1.1,0.0,2.0,0.5428361661898344,0.45716383381016557
1955,0,50.0,0.0,0.0,167.0,1.0,3.0,460.0,3.0,0.0,18.0,24.0,24.58,1.0,97.0,2.0,32.0,3.0,1.0,4.54054054054054,1.0,8.0,4.3,0.0,1604.0,1.0,0.0,0.0,0.5860413491089761,0.4139586508910239
1955,1,50.0,0.0,1.0,261.0,1.0,3.0,460.0,3.0,59.0,18.0,24.0,0.5,29.0,64.0,2.0,39.0,3.0,1.0,4.54054054054054,227.0,0.0,4.4,0.0,2186.0,0.929274292742927,0.0,0.0,0.5013781653693801,0.49862183463062
1955,2,109.0,0.0,1.0,27.0,46.0,3.0,460.0,1.0,51.0,18.0,24.0,24.88,1.0,97.0,2.0,0.0,3.0,1.0,288.2,315.0,0.0,4.4,0.0,1604.0,1.0,2.0,10.0,0.5116816631298748,0.4883183368701252
1955,3,50.0,70.0,0.0,59.0,1.0,3.0,448.0,3.0,0.0,18.0,24.0,0.5,1.0,97.0,2.0,14.0,3.0,6.0,213.5,1.0,0.0,3.2,4.0,11948.0,0.8,0.0,0.0,0.5119987390704495,0.48800126092955054
