test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
10,0,20.0,0.0,2.0,189.0,64.0,0.0,542.0,1.0,0.0,13.0,3.0,0.99,5.0,89.0,1.0,0.0,0.0,1.0,4.52173913043478,0.0,2.0,4.8,0.0,88.0,0.914331465172138,0.0,2.0,0.5280052345957964,0.47199476540420365
1955,0,63.0,0.0,1.0,319.0,1.0,3.0,460.0,3.0,68.0,319.0,24.0,0.5,1.0,97.0,2.0,0.0,3.0,1.0,4.54054054054054,1.0,0.0,3.5,0.0,1604.0,0.929274292742927,0.0,0.0,0.5461438721722467,0.45385612782775336
16,0,5.0,1.0,1.0,0.0,0.0,5.0,186.0,1.0,3.0,4.0,19.0,1.98,1.0,76.0,1.0,0.0,10.0,4.0,6.46428571428571,288.0,1.0,0.3,0.0,281.0,0.429503916449086,0.0,4.0,0.6440522857439948,0.35594771425600524
1956,0,1.0,0.0,1.0,0.0,0.0,12.0,107.0,1.0,0.0,4.0,4.0,1.26,0.0,40.0,0.0,0.0,6.0,1.0,5.0,1.0,2.0,1.42857142857143,1.0,244.0,0.938388625592417,0.0,1.0,0.5202690074352239,0.47973099256477614
1957,0,1.0,0.0,1.0,0.0,0.0,61.0,70.0,1.0,0.0,3.0,4.0,1.27,0.0,66.0,2.0,0.0,5.0,1.0,3.8,1.0,11.0,0.714285714285714,0.0,175.0,0.945205479452055,0.0,0.0,0.5057943301209118,0.4942056698790882
19,0,8.0,5.0,1.0,285.0,0.0,0.0,60.0,1.0,2.0,2.0,86.0,0.06,0.0,97.0,3.0,1.0,12.0,4.0,5.91089108910891,0.0,1.0,0.0,0.0,17.0,0.3,0.0,6.0,0.5134691208425666,0.4865308791574335
1959,0,2.0,0.0,1.0,0.0,0.0,0.0,107.0,1.0,32.0,3.0,4.0,1.45,0.0,61.0,2.0,0.0,7.0,1.0,4.0,1.0,2.0,1.25,0.0,220.0,0.733990147783251,0.0,1.0,0.5878654103812695,0.4121345896187305
1960,0,2.0,0.0,1.0,0.0,0.0,61.0,118.0,1.0,0.0,5.0,5.0,1.26,0.0,60.0,2.0,0.0,7.0,1.0,4.14285714285714,1.0,11.0,1.33333333333333,1.0,273.0,0.905982905982906,0.0,1.0,0.5411777382646787,0.4588222617353212
24,0,1.0,0.0,2.0,0.0,0.0,1.0,22.0,1.0,0.0,2.0,58.0,0.52,0.0,50.0,2.0,0.0,3.0,1.0,4.25,1.0,1.0,3.3,0.0,14.0,0.333333333333333,0.0,2.0,0.5295774087073862,0.47042259129261377
27,0,6.0,5.0,4.0,0.0,0.0,1.0,129.0,1.0,1.0,617.0,28.0,26.91,0.0,94.0,1.0,1.0,7.0,2.0,8.5,0.0,1.0,4.7,0.0,10.0,0.533261802575107,0.0,0.0,0.509184323020335,0.49081567697966505
33,0,102.0,18.0,2.0,112.0,70.0,1.0,199.0,1.0,30.0,28.0,1.0,24.05,34.0,26.0,1.0,12.0,14.0,1.0,6.68674698795181,93.0,0.0,0.670588235294118,3.0,26.0,0.631297709923664,3.0,7.0,0.549398632464108,0.450601367535892
34,0,38.0,0.0,1.0,214.0,0.0,1.0,463.0,1.0,4.0,8.0,173.0,0.25,0.0,99.0,1.0,1.0,13.0,2.0,4.07441860465116,0.0,0.0,0.493087557603687,0.0,11.0,1.0,0.0,0.0,0.5401685766319853,0.45983142336801475
41,0,0.0,0.0,1.0,228.0,5.0,2.0,31.0,1.0,0.0,0.0,5.0,0.22,2.0,0.0,1.0,0.0,4.0,1.0,4.6,4.0,5.0,2.42857142857143,0.0,1.0,0.43010752688172,0.0,2.0,0.5837423542654456,0.41625764573455437
48,0,0.0,8.0,1.0,9.0,2.0,4.0,139.0,1.0,7.0,7.0,9.0,0.76,0.0,94.0,1.0,2.0,8.0,2.0,6.25,0.0,0.0,4.3,3.0,186.0,0.462765957446808,0.0,1.0,0.5097223175704741,0.49027768242952585
56,0,22.0,19.0,1.0,214.0,2.0,3.0,543.0,6.0,7.0,755.0,15.0,0.24,21.0,93.0,2.0,18.0,88.0,3.0,281.6,0.0,3.0,1.15151515151515,0.0,19.0,1.0,2.0,0.0,0.5214709605044894,0.4785290394955106
67,0,5.0,4.0,2.0,1.0,0.0,2.0,104.0,1.0,75.0,20.0,14.0,0.36,0.0,91.0,1.0,1.0,11.0,1.0,5.04,2.0,1.0,1.0,0.0,133.0,0.4,0.0,3.0,0.5258935487596033,0.47410645124039674
74,0,20.0,29.0,1.0,16.0,1.0,2.0,544.0,1.0,12.0,42.0,0.0,0.27,30.0,95.0,1.0,2.0,70.0,3.0,317.8,0.0,17.0,1.26712328767123,5.0,13.0,1.1,5.0,7.0,0.5016635847345496,0.4983364152654503
