"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-7.8 < Del_lines <= 1.2'","b'target = 0'",0.48376,1028,0.48376,1028,1,0.02595,1.05669,9.16961e-35,0.94635,2011
"b'000001'","b'0.84 < CountClassCoupled <= 2.24'","b'target = 0'",0.20282,431,0.20282,431,1,0.01088,1.05669,2.68043e-12,0.94635,2011
"b'000002'","b'CountClassCoupled <= 0.84'","b'target = 0'",0.19624,417,0.19624,417,1,0.01053,1.05669,7.07722e-12,0.94635,2011
"b'000003'","b'AvgCyclomaticModified <= 0.858'","b'target = 0'",0.11812,251,0.11812,251,1,0.00634,1.05669,3.92196e-07,0.94635,2011
"b'000004'","b'0.4895 < OWN_COMMIT <= 0.51'","b'target = 0'",0.33318,708,0.33271,707,0.99859,0.0174,1.0552,1.11507e-19,0.94635,2011
"b'000005'","b'2.24 < CountClassCoupled <= 4.18'","b'target = 0'",0.21694,461,0.21647,460,0.99783,0.01117,1.0544,1.135e-11,0.94635,2011
"b'000006'","b'27.2 < CountLineComment <= 40'","b'target = 0'",0.20235,430,0.20188,429,0.99767,0.01039,1.05423,9.19187e-11,0.94635,2011
"b'000007'","b'CountLineComment <= 27.2'","b'target = 0'",0.21129,449,0.21035,447,0.99555,0.01039,1.05198,4.28383e-10,0.94635,2011
"b'000008'","b'CountInput_Mean <= 0.69'","b'target = 0'",0.19859,422,0.19765,420,0.99526,0.00971,1.05168,2.42203e-09,0.94635,2011
"b'000009'","b'RatioCommentToCode > 2.76'","b'target = 0'",0.19718,419,0.19624,417,0.99523,0.00964,1.05164,2.92931e-09,0.94635,2011
