"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-7.4 < Del_lines <= 1.9'","b'target = 0'",0.40661,849,0.40661,849,1,0.03155,1.08411,1.91713e-39,0.92241,1926
"b'000001'","b'0.96 < CountClassCoupled <= 3.1 & -0.09 < CountDeclClassMethod <= 0.53'","b'target = 0'",0.18151,379,0.18151,379,1,0.01408,1.08411,1.65895e-10,0.92241,1926
"b'000002'","b'43 < CountLineComment <= 65.5'","b'target = 0'",0.17337,362,0.17337,362,1,0.01345,1.08411,1.00167e-14,0.92241,1926
"b'000003'","b'1.9 < Del_lines <= 11 & -0.09 < CountDeclClassMethod <= 0.53'","b'target = 0'",0.16667,348,0.16667,348,1,0.01293,1.08411,1.36908e-09,0.92241,1926
"b'000004'","b'23 < CountLineComment <= 43'","b'target = 0'",0.29885,624,0.29837,623,0.9984,0.02271,1.08237,4.81512e-25,0.92241,1926
"b'000005'","b'1.9 < Del_lines <= 11 & 0.984 < AvgEssential <= 1.071'","b'target = 0'",0.1863,389,0.18582,388,0.99743,0.01398,1.08133,1.6563e-10,0.92241,1926
"b'000006'","b'-0.19 < CountClassDerived <= 0.285 & -0.09 < CountDeclClassMethod <= 0.53'","b'target = 0'",0.29741,621,0.29646,619,0.99678,0.02212,1.08062,1.8371e-15,0.92241,1926
"b'000007'","b'CountLineComment <= 23'","b'target = 0'",0.13554,283,0.13506,282,0.99647,0.01004,1.08028,5.79631e-10,0.92241,1926
"b'000008'","b'MAJOR_LINE <= -0.045'","b'target = 0'",0.10249,214,0.10201,213,0.99533,0.00747,1.07905,2.46439e-07,0.92241,1926
"b'000009'","b'CountInput_Mean <= 0.82'","b'target = 0'",0.19636,410,0.1954,408,0.99512,0.01428,1.07882,8.1983e-14,0.92241,1926
