"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-2.7 < Del_lines <= 1.55'","b'target = 0'",0.42569,908,0.42569,908,1,0.02774,1.06971,9.58293e-36,0.93483,1994
"b'000001'","b'26.2 < CountLineComment <= 42.2'","b'target = 0'",0.2391,510,0.2391,510,1,0.01558,1.06971,7.21638e-18,0.93483,1994
"b'000002'","b'CountClassCoupled <= 0.68'","b'target = 0'",0.20066,428,0.20019,427,0.99766,0.01261,1.06721,3.59052e-13,0.93483,1994
"b'000003'","b'CountLineComment <= 26.2'","b'target = 0'",0.18097,386,0.1805,385,0.99741,0.01132,1.06694,1.07512e-11,0.93483,1994
"b'000004'","b'0.4865 < OWN_COMMIT <= 0.5145'","b'target = 0'",0.26535,566,0.26395,563,0.9947,0.01589,1.06404,1.25075e-15,0.93483,1994
"b'000005'","b'2.06 < CountClassCoupled <= 3.98'","b'target = 0'",0.18894,403,0.18753,400,0.99256,0.01091,1.06175,5.83859e-10,0.93483,1994
"b'000006'","b'0.68 < CountClassCoupled <= 2.06'","b'target = 0'",0.21238,453,0.2105,449,0.99117,0.01196,1.06026,1.30845e-10,0.93483,1994
"b'000007'","b'CountInput_Mean <= 0.35'","b'target = 0'",0.14627,312,0.14487,309,0.99038,0.00813,1.05942,3.93974e-07,0.93483,1994
"b'000008'","b'-0.08 < CountDeclInstanceVariable <= 0.48'","b'target = 0'",0.3188,680,0.31552,673,0.98971,0.01749,1.0587,1.29555e-15,0.93483,1994
"b'000009'","b'AvgLineComment <= 1.84'","b'target = 0'",0.19081,407,0.18847,402,0.98771,0.01009,1.05657,2.7272e-08,0.93483,1994
