"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountClassCoupled <= 0.44'","b'target = 0'",0.20267,440,0.20267,440,1,0.01008,1.05235,1.17925e-11,0.95025,2063
"b'000001'","b'0.44 < CountClassCoupled <= 1.78'","b'target = 0'",0.18977,412,0.18977,412,1,0.00944,1.05235,7.05185e-11,0.95025,2063
"b'000002'","b'0.488 < OWN_COMMIT <= 0.511'","b'target = 0'",0.32427,704,0.32335,702,0.99716,0.01521,1.04936,1.74304e-16,0.95025,2063
"b'000003'","b'0.54 < CountInput_Mean <= 1.36'","b'target = 0'",0.19622,426,0.1953,424,0.99531,0.00884,1.04741,1.21203e-08,0.95025,2063
"b'000004'","b'0.6 < Del_lines <= 15.8'","b'target = 0'",0.30585,664,0.30401,660,0.99398,0.01337,1.04601,6.44817e-13,0.95025,2063
"b'000005'","b'1.78 < CountClassCoupled <= 3.68'","b'target = 0'",0.21096,458,0.20958,455,0.99345,0.00911,1.04546,1.91012e-08,0.95025,2063
"b'000006'","b'CountInput_Mean <= 0.54'","b'target = 0'",0.20497,445,0.20359,442,0.99326,0.00881,1.04526,3.98813e-08,0.95025,2063
"b'000007'","b'-13.6 < Del_lines <= 0.6'","b'target = 0'",0.39705,862,0.39429,856,0.99304,0.01699,1.04503,8.18375e-17,0.95025,2063
"b'000008'","b'2.11 < RatioCommentToCode <= 3.1'","b'target = 0'",0.18701,406,0.18563,403,0.99261,0.00792,1.04457,3.44524e-07,0.95025,2063
"b'000009'","b'21.8 < CountLineComment <= 35.8'","b'target = 0'",0.2842,617,0.28098,610,0.98865,0.01091,1.04041,5.59078e-09,0.95025,2063
