"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.66 < CountClassCoupled <= 2.1'","b'target = 0'",0.21245,447,0.21245,447,1,0.0106,1.05253,6.21009e-12,0.9501,1999
"b'000001'","b'CountClassCoupled <= 0.66'","b'target = 0'",0.2039,429,0.20342,428,0.99767,0.0097,1.05007,5.94569e-10,0.9501,1999
"b'000002'","b'2.1 < CountClassCoupled <= 4'","b'target = 0'",0.20105,423,0.20057,422,0.99764,0.00956,1.05004,8.61037e-10,0.9501,1999
"b'000003'","b'0.4905 < OWN_COMMIT <= 0.5155'","b'target = 0'",0.32034,674,0.31939,672,0.99703,0.01504,1.0494,1.00323e-15,0.9501,1999
"b'000004'","b'CountInput_Mean <= 0.42'","b'target = 0'",0.20817,438,0.20722,436,0.99543,0.00944,1.04772,5.12302e-09,0.9501,1999
"b'000005'","b'CountOutput_Min > 2.105'","b'target = 0'",0.18726,394,0.18631,392,0.99492,0.00839,1.04718,6.67619e-08,0.9501,1999
"b'000006'","b'0.42 < CountInput_Mean <= 1.17'","b'target = 0'",0.20295,427,0.20152,424,0.99297,0.0087,1.04513,9.45712e-08,0.9501,1999
"b'000007'","b'36.8 < CountLineComment <= 52.6'","b'target = 0'",0.18108,381,0.17966,378,0.99213,0.00761,1.04424,1.17533e-06,0.9501,1999
"b'000008'","b'-10 < Del_lines <= 1.4'","b'target = 0'",0.4116,866,0.40827,859,0.99192,0.01721,1.04402,3.55906e-16,0.9501,1999
"b'000009'","b'MINOR_LINE <= 2.115'","b'target = 0'",0.20627,434,0.20437,430,0.99078,0.00839,1.04283,4.65277e-07,0.9501,1999
