"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'23.4 < CountLineComment <= 42.2'","b'target = 0'",0.27655,586,0.27655,586,1,0.02258,1.0889,2.69883e-26,0.91836,1946
"b'000001'","b'0.52 < CountClassCoupled <= 2.18'","b'target = 0'",0.2336,495,0.2336,495,1,0.01907,1.0889,1.04403e-21,0.91836,1946
"b'000002'","b'-10.4 < Del_lines <= 4'","b'target = 0'",0.42898,909,0.42803,907,0.9978,0.03408,1.0865,3.05741e-41,0.91836,1946
"b'000003'","b'CountLineComment <= 23.4'","b'target = 0'",0.13922,295,0.13874,294,0.99661,0.01089,1.08521,5.2021e-11,0.91836,1946
"b'000004'","b'CountDeclInstanceVariable <= -0.13'","b'target = 0'",0.11892,252,0.11845,251,0.99603,0.00924,1.08458,2.99955e-09,0.91836,1946
"b'000005'","b'0.482 < OWN_COMMIT <= 0.5145'","b'target = 0'",0.26286,557,0.26144,554,0.99461,0.02004,1.08304,4.75014e-20,0.91836,1946
"b'000006'","b'CountInput_Mean <= 0.73'","b'target = 0'",0.19538,414,0.19396,411,0.99275,0.01454,1.08101,1.33754e-13,0.91836,1946
"b'000007'","b'CountClassCoupled <= 0.52'","b'target = 0'",0.19302,409,0.1916,406,0.99267,0.01434,1.08091,2.18045e-13,0.91836,1946
"b'000008'","b'0.47 < CountDeclInstanceVariable <= 1.32'","b'target = 0'",0.17697,375,0.17555,372,0.992,0.01303,1.08019,5.73174e-12,0.91836,1946
"b'000009'","b'42.2 < CountLineComment <= 65'","b'target = 0'",0.19585,415,0.19396,411,0.99036,0.0141,1.0784,1.4165e-12,0.91836,1946
