"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-2.65 < Del_lines <= 1.6'","b'target = 0'",0.43296,901,0.43296,901,1,0.01082,1.02563,9.36417e-14,0.97501,2029
"b'000001'","b'-0.21 < CountDeclMethodProtected <= 0.095'","b'target = 0'",0.41903,872,0.41903,872,1,0.01047,1.02563,3.40272e-13,0.97501,2029
"b'000002'","b'21.6 < CountLineComment <= 34.2'","b'target = 0'",0.28832,600,0.28832,600,1,0.0072,1.02563,1.60076e-08,0.97501,2029
"b'000003'","b'-0.2 < CountDeclInstanceVariable <= 0.265'","b'target = 0'",0.35416,737,0.35368,736,0.99864,0.00837,1.02424,2.86999e-09,0.97501,2029
"b'000004'","b'-0.005 < MAJOR_LINE <= 0.32'","b'target = 0'",0.31523,656,0.31475,655,0.99848,0.0074,1.02406,5.37348e-08,0.97501,2029
"b'000005'","b'0.755 < CountDeclClass <= 1.125'","b'target = 0'",0.44882,934,0.44786,932,0.99786,0.01025,1.02343,2.08543e-11,0.97501,2029
"b'000006'","b'-1.63 < CountClassDerived <= 0.04'","b'target = 0'",0.55887,1163,0.55742,1160,0.99742,0.01252,1.02298,7.96914e-15,0.97501,2029
"b'000007'","b'0.4895 < OWN_COMMIT <= 0.5125'","b'target = 0'",0.32965,686,0.32869,684,0.99708,0.00728,1.02264,2.50948e-07,0.97501,2029
"b'000008'","b'-0.028 < CountDeclMethodPrivate <= 0.14'","b'target = 0'",0.75925,1580,0.75108,1563,0.98924,0.0108,1.01459,2.76096e-11,0.97501,2029
"b'000009'","b'-0.015 < CountDeclMethodDefault <= 0.215'","b'target = 0'",0.75829,1578,0.74916,1559,0.98796,0.00982,1.01328,1.23861e-09,0.97501,2029
