Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.006,0.08304,1.0,1.27635
-0.006 < OWN_COMMIT <= 0.098,0.31786,0.9986,1.27456
1.08 < MaxInheritanceTree <= 1.86 & -0.265 < CountDeclMethodDefault <= 0.005,0.10223,0.98253,1.25406
1.86 < MaxInheritanceTree <= 2.215 & 0.931 < CountClassBase <= 1.018,0.11473,0.97665,1.24656
1.86 < MaxInheritanceTree <= 2.215 & -0.21 < CountDeclMethodProtected <= 0.105,0.1,0.97321,1.24217
1.86 < MaxInheritanceTree <= 2.215 & 0.735 < CountDeclClass <= 1.055,0.12321,0.96377,1.23011
RatioCommentToCode > 1.5,0.19643,0.95909,1.22414
CountClassCoupled <= 0.85,0.20045,0.95546,1.2195
-0.25 < AvgLineBlank <= 0.105 & 0.735 < CountDeclClass <= 1.055,0.31071,0.93534,1.19383
-0.25 < AvgLineBlank <= 0.105 & -0.265 < CountDeclMethodDefault <= 0.005,0.30223,0.93058,1.18774
