Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.017,0.07946,1.0,1.27128
-0.017 < OWN_COMMIT <= 0.07,0.34955,0.99617,1.26641
CountClassCoupled <= 0.95,0.17946,0.95522,1.21436
MaxInheritanceTree <= 1.08,0.22946,0.92996,1.18224
CountDeclMethodPublic <= 1.45,0.19196,0.92791,1.17963
1.08 < MaxInheritanceTree <= 1.86,0.16429,0.91304,1.16074
RatioCommentToCode > 1.395,0.19286,0.90972,1.15651
0.845 < RatioCommentToCode <= 1.395,0.2,0.89955,1.14359
AvgEssential > 1.67,0.19643,0.89545,1.13838
1.86 < MaxInheritanceTree <= 2.165,0.21875,0.89184,1.13378
